ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ
ORD_0115,SKU_0230,1,WP_0024,79,2
ORD_0424,SKU_0230,1,WP_0024,79,3
ORD_0136,SKU_0222,1,WP_0059,79,4
ORD_0424,SKU_0297,1,WP_0061,79,5
ORD_0115,SKU_0302,1,WP_0074,79,6
ORD_0115,SKU_0237,1,WP_0074,79,7
ORD_0424,SKU_0015,1,WP_0078,79,8
ORD_0136,SKU_0276,1,WP_0081,79,9
ORD_0424,SKU_0037,1,WP_0082,79,10
ORD_0115,SKU_0083,1,WP_0096,79,11
ORD_0115,SKU_0250,1,WP_0117,79,12
ORD_0424,SKU_0263,1,WP_0123,79,13
ORD_0296,SKU_0071,1,WP_0034,80,1
ORD_0468,SKU_0071,1,WP_0034,80,2
ORD_0468,SKU_0172,1,WP_0106,80,3
ORD_0296,SKU_0332,1,WP_0112,80,4
ORD_0468,SKU_0147,1,WP_0163,80,5
ORD_0292,SKU_0143,1,WP_0018,81,1
ORD_0014,SKU_0274,1,WP_0120,81,2
ORD_0292,SKU_0010,1,WP_0122,81,3
ORD_0292,SKU_0072,1,WP_0125,81,4
ORD_0292,SKU_0192,1,WP_0132,81,5
ORD_0292,SKU_0174,1,WP_0132,81,6
ORD_0014,SKU_0235,1,WP_0138,81,7
ORD_0271,SKU_0262,1,WP_0104,82,1
ORD_0271,SKU_0105,1,WP_0114,82,2
ORD_0271,SKU_0236,1,WP_0133,82,3
ORD_0132,SKU_0191,1,WP_0012,83,1
ORD_0132,SKU_0200,1,WP_0018,83,2
ORD_0132,SKU_0032,1,WP_0019,83,3
ORD_0132,SKU_0189,1,WP_0035,83,4
ORD_0132,SKU_0133,1,WP_0124,83,5
ORD_0473,SKU_0145,1,WP_0003,84,1
ORD_0272,SKU_0085,1,WP_0011,84,2
ORD_0473,SKU_0266,1,WP_0013,84,3
ORD_0272,SKU_0289,1,WP_0057,84,4
ORD_0473,SKU_0229,1,WP_0073,84,5
ORD_0272,SKU_0302,1,WP_0074,84,6
ORD_0272,SKU_0078,1,WP_0128,84,7
ORD_0473,SKU_0019,1,WP_0131,84,8
ORD_0473,SKU_0047,1,WP_0137,84,9
ORD_0147,SKU_0195,1,WP_0009,85,1
ORD_0147,SKU_0119,1,WP_0017,85,2
ORD_0147,SKU_0071,1,WP_0034,85,3
ORD_0147,SKU_0184,1,WP_0079,85,4
ORD_0147,SKU_0090,1,WP_0079,85,5
ORD_0355,SKU_0242,1,WP_0001,86,1
ORD_0355,SKU_0066,1,WP_0006,86,2
ORD_0344,SKU_0180,1,WP_0009,86,3
ORD_0344,SKU_0106,1,WP_0010,86,4
ORD_0408,SKU_0043,1,WP_0010,86,5
ORD_0344,SKU_0328,1,WP_0085,86,6
ORD_0408,SKU_0121,1,WP_0091,86,7
ORD_0355,SKU_0023,1,WP_0097,86,8
ORD_0355,SKU_0088,1,WP_0097,86,9
ORD_0355,SKU_0128,1,WP_0115,86,10
ORD_0344,SKU_0166,1,WP_0119,86,11
ORD_0344,SKU_0239,1,WP_0119,86,12
ORD_0174,SKU_0068,1,WP_0047,87,1
ORD_0174,SKU_0083,1,WP_0096,87,2
ORD_0174,SKU_0128,1,WP_0115,87,3
ORD_0174,SKU_0234,1,WP_0144,87,4
ORD_0073,SKU_0271,1,WP_0073,88,1
ORD_0073,SKU_0099,1,WP_0120,88,2
ORD_0073,SKU_0122,1,WP_0129,88,3
ORD_0080,SKU_0309,1,WP_0048,89,1
ORD_0410,SKU_0061,1,WP_0048,89,2
ORD_0410,SKU_0309,1,WP_0048,89,3
ORD_0080,SKU_0299,1,WP_0051,89,4
ORD_0103,SKU_0009,1,WP_0054,89,5
ORD_0103,SKU_0027,1,WP_0054,89,6
ORD_0103,SKU_0080,1,WP_0072,89,7
ORD_0410,SKU_0183,1,WP_0077,89,8
ORD_0080,SKU_0276,1,WP_0081,89,9
ORD_0382,SKU_0156,1,WP_0023,90,1
ORD_0471,SKU_0089,1,WP_0027,90,2
ORD_0471,SKU_0006,1,WP_0027,90,3
ORD_0471,SKU_0158,1,WP_0052,90,4
ORD_0382,SKU_0027,1,WP_0054,90,5
ORD_0382,SKU_0319,1,WP_0089,90,6
ORD_0471,SKU_0023,1,WP_0097,90,7
ORD_0382,SKU_0190,1,WP_0162,90,8
ORD_0471,SKU_0190,1,WP_0162,90,9
ORD_0019,SKU_0053,1,WP_0007,91,1
ORD_0198,SKU_0053,1,WP_0007,91,2
ORD_0223,SKU_0291,1,WP_0007,91,3
ORD_0455,SKU_0043,1,WP_0010,91,4
ORD_0223,SKU_0085,1,WP_0011,91,5
ORD_0223,SKU_0182,1,WP_0044,91,6
ORD_0223,SKU_0298,1,WP_0044,91,7
ORD_0019,SKU_0315,1,WP_0045,91,8
ORD_0019,SKU_0309,1,WP_0048,91,9
ORD_0455,SKU_0158,1,WP_0052,91,10
ORD_0198,SKU_0155,1,WP_0055,91,11
ORD_0198,SKU_0238,1,WP_0055,91,12
ORD_0198,SKU_0312,1,WP_0150,91,13
ORD_0323,SKU_0032,1,WP_0019,92,1
ORD_0255,SKU_0100,1,WP_0020,92,2
ORD_0409,SKU_0280,1,WP_0021,92,3
ORD_0255,SKU_0141,1,WP_0031,92,4
ORD_0409,SKU_0049,1,WP_0032,92,5
ORD_0323,SKU_0067,1,WP_0037,92,6
ORD_0409,SKU_0129,1,WP_0064,92,7
ORD_0255,SKU_0275,1,WP_0088,92,8
ORD_0409,SKU_0118,1,WP_0090,92,9
ORD_0323,SKU_0088,1,WP_0097,92,10
ORD_0255,SKU_0171,1,WP_0126,92,11
ORD_0323,SKU_0092,1,WP_0128,92,12
ORD_0255,SKU_0192,1,WP_0132,92,13
ORD_0409,SKU_0012,1,WP_0135,92,14
ORD_0323,SKU_0295,1,WP_0145,92,15
ORD_0232,SKU_0151,1,WP_0077,93,1
ORD_0414,SKU_0151,1,WP_0077,93,2
ORD_0232,SKU_0241,1,WP_0127,93,3
ORD_0414,SKU_0174,1,WP_0132,93,4
ORD_0232,SKU_0198,1,WP_0140,93,5
ORD_0187,SKU_0053,1,WP_0007,94,1
ORD_0125,SKU_0178,1,WP_0060,94,2
ORD_0187,SKU_0020,1,WP_0066,94,3
ORD_0187,SKU_0051,1,WP_0066,94,4
ORD_0187,SKU_0140,1,WP_0129,94,5
ORD_0187,SKU_0236,1,WP_0133,94,6
ORD_0125,SKU_0194,1,WP_0140,94,7
ORD_0243,SKU_0091,1,WP_0086,95,1
ORD_0007,SKU_0319,1,WP_0089,95,2
ORD_0349,SKU_0199,1,WP_0091,95,3
ORD_0163,SKU_0273,1,WP_0095,95,4
ORD_0007,SKU_0211,1,WP_0155,95,5
ORD_0163,SKU_0160,1,WP_0157,95,6
ORD_0349,SKU_0162,1,WP_0159,95,7
ORD_0243,SKU_0153,1,WP_0160,95,8
ORD_0241,SKU_0127,1,WP_0005,96,1
ORD_0282,SKU_0131,1,WP_0005,96,2
ORD_0241,SKU_0230,1,WP_0024,96,3
ORD_0282,SKU_0324,1,WP_0028,96,4
ORD_0241,SKU_0246,1,WP_0049,96,5
ORD_0241,SKU_0126,1,WP_0076,96,6
ORD_0282,SKU_0221,1,WP_0082,96,7
ORD_0241,SKU_0261,1,WP_0142,96,8
ORD_0282,SKU_0278,1,WP_0144,96,9
ORD_0282,SKU_0234,1,WP_0144,96,10
ORD_0012,SKU_0007,1,WP_0034,97,1
ORD_0111,SKU_0336,1,WP_0035,97,2
ORD_0111,SKU_0189,1,WP_0035,97,3
ORD_0387,SKU_0067,1,WP_0037,97,4
ORD_0111,SKU_0323,1,WP_0158,97,5
ORD_0387,SKU_0135,1,WP_0163,97,6
ORD_0012,SKU_0076,1,WP_0165,97,7
ORD_0012,SKU_0148,1,WP_0165,97,8
ORD_0448,SKU_0071,1,WP_0034,98,1
ORD_0448,SKU_0165,1,WP_0071,98,2
ORD_0454,SKU_0120,1,WP_0016,99,1
ORD_0436,SKU_0119,1,WP_0017,99,2
ORD_0264,SKU_0143,1,WP_0018,99,3
ORD_0436,SKU_0143,1,WP_0018,99,4
ORD_0041,SKU_0032,1,WP_0019,99,5
ORD_0041,SKU_0101,1,WP_0019,99,6
ORD_0264,SKU_0280,1,WP_0021,99,7
ORD_0454,SKU_0280,1,WP_0021,99,8
ORD_0002,SKU_0156,1,WP_0023,99,9
ORD_0002,SKU_0123,1,WP_0023,99,10
ORD_0436,SKU_0025,1,WP_0025,99,11
ORD_0436,SKU_0040,1,WP_0049,99,12
ORD_0264,SKU_0299,1,WP_0051,99,13
ORD_0454,SKU_0015,1,WP_0078,99,14
ORD_0264,SKU_0186,1,WP_0131,99,15
ORD_0436,SKU_0256,1,WP_0133,99,16
ORD_0041,SKU_0213,1,WP_0135,99,17
ORD_0454,SKU_0213,1,WP_0135,99,18
ORD_0002,SKU_0063,1,WP_0137,99,19
ORD_0002,SKU_0047,1,WP_0137,99,20
ORD_0454,SKU_0076,1,WP_0165,99,21
ORD_0002,SKU_0005,1,WP_0166,99,22
ORD_0302,SKU_0021,1,WP_0017,100,1
ORD_0150,SKU_0280,1,WP_0021,100,2
ORD_0150,SKU_0331,1,WP_0046,100,3
ORD_0302,SKU_0158,1,WP_0052,100,4
ORD_0302,SKU_0080,1,WP_0072,100,5
ORD_0150,SKU_0282,1,WP_0078,100,6
ORD_0150,SKU_0015,1,WP_0078,100,7
ORD_0150,SKU_0275,1,WP_0088,100,8
ORD_0338,SKU_0075,1,WP_0043,101,1
ORD_0079,SKU_0298,1,WP_0044,101,2
ORD_0338,SKU_0237,1,WP_0074,101,3
ORD_0079,SKU_0161,1,WP_0080,101,4
ORD_0079,SKU_0215,1,WP_0121,101,5
ORD_0338,SKU_0059,1,WP_0143,101,6
ORD_0079,SKU_0142,1,WP_0149,101,7
ORD_0052,SKU_0309,1,WP_0048,102,1
ORD_0104,SKU_0115,1,WP_0092,102,2
ORD_0104,SKU_0038,1,WP_0092,102,3
ORD_0052,SKU_0062,1,WP_0094,102,4
ORD_0052,SKU_0252,1,WP_0094,102,5
ORD_0126,SKU_0062,1,WP_0094,102,6
ORD_0052,SKU_0045,1,WP_0105,102,7
ORD_0104,SKU_0325,1,WP_0105,102,8
ORD_0126,SKU_0320,1,WP_0112,102,9
ORD_0052,SKU_0039,1,WP_0123,102,10
ORD_0159,SKU_0101,1,WP_0019,103,1
ORD_0169,SKU_0307,1,WP_0022,103,2
ORD_0169,SKU_0293,1,WP_0063,103,3
ORD_0159,SKU_0228,1,WP_0065,103,4
ORD_0159,SKU_0231,1,WP_0113,103,5
ORD_0169,SKU_0240,1,WP_0124,103,6
ORD_0169,SKU_0133,1,WP_0124,103,7
ORD_0159,SKU_0159,1,WP_0159,103,8
ORD_0225,SKU_0093,1,WP_0020,104,1
ORD_0127,SKU_0279,1,WP_0025,104,2
ORD_0225,SKU_0279,1,WP_0025,104,3
ORD_0127,SKU_0323,1,WP_0158,104,4
ORD_0225,SKU_0162,1,WP_0159,104,5
ORD_0096,SKU_0112,1,WP_0076,105,1
ORD_0096,SKU_0333,1,WP_0088,105,2
ORD_0096,SKU_0304,1,WP_0102,105,3
ORD_0096,SKU_0122,1,WP_0129,105,4
ORD_0201,SKU_0035,1,WP_0002,106,1
ORD_0244,SKU_0288,1,WP_0004,106,2
ORD_0291,SKU_0180,1,WP_0009,106,3
ORD_0177,SKU_0043,1,WP_0010,106,4
ORD_0244,SKU_0116,1,WP_0013,106,5
ORD_0244,SKU_0316,1,WP_0058,106,6
ORD_0244,SKU_0109,1,WP_0058,106,7
ORD_0291,SKU_0260,1,WP_0060,106,8
ORD_0177,SKU_0051,1,WP_0066,106,9
ORD_0201,SKU_0220,1,WP_0068,106,10
ORD_0244,SKU_0325,1,WP_0105,106,11
ORD_0074,SKU_0117,1,WP_0008,107,1
ORD_0158,SKU_0195,1,WP_0009,107,2
ORD_0256,SKU_0043,1,WP_0010,107,3
ORD_0247,SKU_0232,1,WP_0014,107,4
ORD_0247,SKU_0075,1,WP_0043,107,5
ORD_0074,SKU_0254,1,WP_0050,107,6
ORD_0158,SKU_0334,1,WP_0051,107,7
ORD_0247,SKU_0125,1,WP_0057,107,8
ORD_0247,SKU_0289,1,WP_0057,107,9
ORD_0256,SKU_0109,1,WP_0058,107,10
ORD_0158,SKU_0104,1,WP_0059,107,11
ORD_0158,SKU_0222,1,WP_0059,107,12
ORD_0256,SKU_0228,1,WP_0065,107,13
ORD_0256,SKU_0218,1,WP_0065,107,14
ORD_0247,SKU_0020,1,WP_0066,107,15
ORD_0074,SKU_0084,1,WP_0068,107,16
ORD_0074,SKU_0220,1,WP_0068,107,17
ORD_0158,SKU_0257,1,WP_0075,107,18
ORD_0256,SKU_0090,1,WP_0079,107,19
ORD_0112,SKU_0138,1,WP_0038,108,1
ORD_0112,SKU_0036,1,WP_0093,108,2
ORD_0112,SKU_0174,1,WP_0132,108,3
ORD_0112,SKU_0076,1,WP_0165,108,4
ORD_0055,SKU_0255,1,WP_0008,109,1
ORD_0346,SKU_0255,1,WP_0008,109,2
ORD_0168,SKU_0106,1,WP_0010,109,3
ORD_0055,SKU_0170,1,WP_0033,109,4
ORD_0168,SKU_0077,1,WP_0042,109,5
ORD_0346,SKU_0077,1,WP_0042,109,6
ORD_0346,SKU_0107,1,WP_0042,109,7
ORD_0346,SKU_0139,1,WP_0050,109,8
ORD_0346,SKU_0183,1,WP_0077,109,9
ORD_0168,SKU_0161,1,WP_0080,109,10
ORD_0055,SKU_0008,1,WP_0083,109,11
ORD_0168,SKU_0056,1,WP_0087,109,12
ORD_0258,SKU_0117,1,WP_0008,110,1
ORD_0004,SKU_0180,1,WP_0009,110,2
ORD_0258,SKU_0126,1,WP_0076,110,3
ORD_0004,SKU_0037,1,WP_0082,110,4
ORD_0004,SKU_0144,1,WP_0099,110,5
ORD_0258,SKU_0224,1,WP_0110,110,6
ORD_0004,SKU_0097,1,WP_0114,110,7
ORD_0258,SKU_0330,1,WP_0160,110,8
ORD_0278,SKU_0113,1,WP_0026,111,1
ORD_0278,SKU_0107,1,WP_0042,111,2
ORD_0278,SKU_0151,1,WP_0077,111,3
ORD_0278,SKU_0284,1,WP_0103,111,4
ORD_0196,SKU_0141,1,WP_0031,112,1
ORD_0048,SKU_0130,1,WP_0032,112,2
ORD_0196,SKU_0044,1,WP_0037,112,3
ORD_0048,SKU_0233,1,WP_0127,112,4
ORD_0196,SKU_0073,1,WP_0130,112,5
ORD_0196,SKU_0311,1,WP_0151,112,6
ORD_0457,SKU_0114,1,WP_0003,113,1
ORD_0149,SKU_0053,1,WP_0007,113,2
ORD_0082,SKU_0116,1,WP_0013,113,3
ORD_0149,SKU_0081,1,WP_0029,113,4
ORD_0149,SKU_0071,1,WP_0034,113,5
ORD_0457,SKU_0071,1,WP_0034,113,6
ORD_0082,SKU_0189,1,WP_0035,113,7
ORD_0082,SKU_0258,1,WP_0039,113,8
ORD_0229,SKU_0258,1,WP_0039,113,9
ORD_0082,SKU_0129,1,WP_0064,113,10
ORD_0457,SKU_0218,1,WP_0065,113,11
ORD_0229,SKU_0017,1,WP_0067,113,12
ORD_0149,SKU_0201,1,WP_0104,113,13
ORD_0229,SKU_0262,1,WP_0104,113,14
ORD_0082,SKU_0306,1,WP_0107,113,15
ORD_0457,SKU_0087,1,WP_0111,113,16
ORD_0149,SKU_0241,1,WP_0127,113,17
ORD_0469,SKU_0280,1,WP_0021,114,1
ORD_0090,SKU_0219,1,WP_0022,114,2
ORD_0090,SKU_0307,1,WP_0022,114,3
ORD_0214,SKU_0279,1,WP_0025,114,4
ORD_0214,SKU_0007,1,WP_0034,114,5
ORD_0469,SKU_0098,1,WP_0036,114,6
ORD_0090,SKU_0317,1,WP_0041,114,7
ORD_0469,SKU_0268,1,WP_0041,114,8
ORD_0090,SKU_0077,1,WP_0042,114,9
ORD_0214,SKU_0107,1,WP_0042,114,10
ORD_0090,SKU_0126,1,WP_0076,114,11
ORD_0214,SKU_0306,1,WP_0107,114,12
ORD_0214,SKU_0099,1,WP_0120,114,13
ORD_0425,SKU_0114,1,WP_0003,115,1
ORD_0403,SKU_0085,1,WP_0011,115,2
ORD_0425,SKU_0176,1,WP_0011,115,3
ORD_0403,SKU_0266,1,WP_0013,115,4
ORD_0403,SKU_0208,1,WP_0024,115,5
ORD_0425,SKU_0006,1,WP_0027,115,6
ORD_0403,SKU_0044,1,WP_0037,115,7
ORD_0403,SKU_0099,1,WP_0120,115,8
ORD_0425,SKU_0060,1,WP_0122,115,9
ORD_0266,SKU_0243,1,WP_0001,116,1
ORD_0238,SKU_0035,1,WP_0002,116,2
ORD_0238,SKU_0300,1,WP_0002,116,3
ORD_0266,SKU_0313,1,WP_0004,116,4
ORD_0384,SKU_0116,1,WP_0013,116,5
ORD_0384,SKU_0266,1,WP_0013,116,6
ORD_0238,SKU_0004,1,WP_0029,116,7
ORD_0266,SKU_0150,1,WP_0116,116,8
ORD_0384,SKU_0215,1,WP_0121,116,9
ORD_0238,SKU_0146,1,WP_0125,116,10
ORD_0384,SKU_0196,1,WP_0158,116,11
ORD_0238,SKU_0058,1,WP_0162,116,12
ORD_0202,SKU_0145,1,WP_0003,117,1
ORD_0281,SKU_0191,1,WP_0012,117,2
ORD_0281,SKU_0247,1,WP_0012,117,3
ORD_0281,SKU_0326,1,WP_0015,117,4
ORD_0281,SKU_0102,1,WP_0100,117,5
ORD_0281,SKU_0175,1,WP_0106,117,6
ORD_0202,SKU_0216,1,WP_0108,117,7
ORD_0280,SKU_0176,1,WP_0011,118,1
ORD_0280,SKU_0331,1,WP_0046,118,2
ORD_0280,SKU_0296,1,WP_0093,118,3
ORD_0280,SKU_0133,1,WP_0124,118,4
ORD_0098,SKU_0243,1,WP_0001,119,1
ORD_0063,SKU_0288,1,WP_0004,119,2
ORD_0063,SKU_0101,1,WP_0019,119,3
ORD_0098,SKU_0100,1,WP_0020,119,4
ORD_0063,SKU_0217,1,WP_0095,119,5
ORD_0063,SKU_0273,1,WP_0095,119,6
ORD_0098,SKU_0273,1,WP_0095,119,7
ORD_0063,SKU_0073,1,WP_0130,119,8
ORD_0167,SKU_0007,1,WP_0034,120,1
ORD_0167,SKU_0254,1,WP_0050,120,2
ORD_0167,SKU_0139,1,WP_0050,120,3
ORD_0167,SKU_0293,1,WP_0063,120,4
ORD_0167,SKU_0151,1,WP_0077,120,5
