ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ,PICKER_NO,BATCH_NO
ORD_0269,SKU_0160,1,WP_0168,114,8,2.0,11.0
ORD_0270,SKU_0228,1,WP_0121,39,6,1.0,15.0
ORD_0270,SKU_0325,1,WP_0024,39,13,1.0,15.0
ORD_0271,SKU_0262,1,WP_0070,114,9,2.0,11.0
ORD_0271,SKU_0105,1,WP_0154,114,7,2.0,11.0
ORD_0271,SKU_0236,1,WP_0098,114,11,2.0,11.0
ORD_0272,SKU_0289,1,WP_0111,99,12,4.0,9.0
ORD_0272,SKU_0302,1,WP_0028,99,15,4.0,9.0
ORD_0272,SKU_0085,1,WP_0103,99,10,4.0,9.0
ORD_0272,SKU_0078,1,WP_0071,99,7,4.0,9.0
ORD_0273,SKU_0297,1,WP_0027,76,12,3.0,13.0
ORD_0273,SKU_0258,1,WP_0055,76,11,3.0,13.0
ORD_0273,SKU_0066,1,WP_0003,76,1,3.0,13.0
ORD_0273,SKU_0034,1,WP_0084,76,14,3.0,13.0
ORD_0274,SKU_0049,1,WP_0135,7,3,3.0,16.0
ORD_0274,SKU_0157,1,WP_0137,7,5,3.0,16.0
ORD_0275,SKU_0177,1,WP_0114,78,4,3.0,6.0
ORD_0276,SKU_0263,1,WP_0013,94,2,4.0,21.0
ORD_0277,SKU_0060,1,WP_0115,79,3,2.0,28.0
ORD_0278,SKU_0151,1,WP_0079,100,8,4.0,10.0
ORD_0278,SKU_0107,1,WP_0037,100,1,4.0,10.0
ORD_0278,SKU_0284,1,WP_0112,100,6,4.0,10.0
ORD_0278,SKU_0113,1,WP_0026,100,5,4.0,10.0
ORD_0279,SKU_0233,1,WP_0083,86,4,1.0,25.0
ORD_0279,SKU_0172,1,WP_0068,86,2,1.0,25.0
ORD_0280,SKU_0176,1,WP_0018,73,2,2.0,6.0
ORD_0280,SKU_0331,1,WP_0148,73,15,2.0,6.0
ORD_0280,SKU_0296,1,WP_0162,73,12,2.0,6.0
ORD_0280,SKU_0133,1,WP_0029,73,17,2.0,6.0
ORD_0281,SKU_0191,1,WP_0001,63,11,4.0,8.0
ORD_0281,SKU_0175,1,WP_0056,63,3,4.0,8.0
ORD_0281,SKU_0247,1,WP_0064,63,7,4.0,8.0
ORD_0281,SKU_0326,1,WP_0001,63,12,4.0,8.0
ORD_0281,SKU_0102,1,WP_0104,63,16,4.0,8.0
ORD_0282,SKU_0278,1,WP_0135,45,5,2.0,10.0
ORD_0282,SKU_0221,1,WP_0101,45,11,2.0,10.0
ORD_0282,SKU_0234,1,WP_0126,45,4,2.0,10.0
ORD_0282,SKU_0324,1,WP_0080,45,2,2.0,10.0
ORD_0282,SKU_0131,1,WP_0021,45,15,2.0,10.0
ORD_0283,SKU_0334,1,WP_0033,100,13,4.0,10.0
ORD_0283,SKU_0258,1,WP_0055,100,4,4.0,10.0
ORD_0283,SKU_0227,1,WP_0033,100,14,4.0,10.0
ORD_0283,SKU_0336,1,WP_0069,100,7,4.0,10.0
ORD_0284,SKU_0243,1,WP_0043,93,17,2.0,1.0
ORD_0284,SKU_0121,1,WP_0026,93,3,2.0,1.0
ORD_0284,SKU_0205,1,WP_0030,93,18,2.0,1.0
ORD_0284,SKU_0199,1,WP_0054,93,9,2.0,1.0
ORD_0284,SKU_0110,1,WP_0088,93,16,2.0,1.0
ORD_0285,SKU_0119,1,WP_0020,64,1,3.0,2.0
ORD_0285,SKU_0068,1,WP_0109,64,5,3.0,2.0
ORD_0285,SKU_0294,1,WP_0059,64,14,3.0,2.0
ORD_0285,SKU_0021,1,WP_0048,64,19,3.0,2.0
ORD_0286,SKU_0269,1,WP_0128,8,4,3.0,16.0
ORD_0287,SKU_0169,1,WP_0139,75,12,3.0,7.0
ORD_0287,SKU_0173,1,WP_0058,75,7,3.0,7.0
ORD_0287,SKU_0096,1,WP_0080,75,11,3.0,7.0
ORD_0287,SKU_0227,1,WP_0033,75,4,3.0,7.0
ORD_0288,SKU_0190,1,WP_0113,79,2,2.0,28.0
ORD_0289,SKU_0123,1,WP_0003,94,8,4.0,21.0
ORD_0289,SKU_0041,1,WP_0017,94,10,4.0,21.0
ORD_0289,SKU_0253,1,WP_0006,94,5,4.0,21.0
ORD_0289,SKU_0156,1,WP_0006,94,6,4.0,21.0
ORD_0290,SKU_0237,1,WP_0042,115,11,2.0,2.0
ORD_0290,SKU_0181,1,WP_0146,115,6,2.0,2.0
ORD_0290,SKU_0098,1,WP_0004,115,1,2.0,2.0
ORD_0290,SKU_0169,1,WP_0139,115,10,2.0,2.0
ORD_0290,SKU_0074,1,WP_0096,115,9,2.0,2.0
ORD_0291,SKU_0260,1,WP_0082,46,9,4.0,20.0
ORD_0291,SKU_0180,1,WP_0047,46,2,4.0,20.0
ORD_0292,SKU_0072,1,WP_0025,93,2,2.0,1.0
ORD_0292,SKU_0143,1,WP_0038,93,13,2.0,1.0
ORD_0292,SKU_0192,1,WP_0041,93,5,2.0,1.0
ORD_0292,SKU_0174,1,WP_0052,93,11,2.0,1.0
ORD_0292,SKU_0010,1,WP_0054,93,10,2.0,1.0
ORD_0293,SKU_0096,1,WP_0080,115,14,2.0,2.0
ORD_0293,SKU_0139,1,WP_0064,115,15,2.0,2.0
ORD_0293,SKU_0131,1,WP_0021,115,3,2.0,2.0
ORD_0293,SKU_0184,1,WP_0063,115,17,2.0,2.0
ORD_0294,SKU_0296,1,WP_0162,67,6,4.0,27.0
ORD_0295,SKU_0028,1,WP_0025,31,7,1.0,26.0
ORD_0296,SKU_0071,1,WP_0046,81,11,2.0,9.0
ORD_0296,SKU_0332,1,WP_0142,81,15,2.0,9.0
ORD_0297,SKU_0331,1,WP_0148,23,3,4.0,19.0
ORD_0298,SKU_0093,1,WP_0061,1,13,1.0,12.0
ORD_0298,SKU_0218,1,WP_0120,1,7,1.0,12.0
ORD_0298,SKU_0100,1,WP_0018,1,9,1.0,12.0
ORD_0298,SKU_0305,1,WP_0050,1,3,1.0,12.0
ORD_0299,SKU_0198,1,WP_0164,67,4,4.0,27.0
ORD_0300,SKU_0086,1,WP_0157,68,3,4.0,3.0
ORD_0301,SKU_0210,1,WP_0057,111,2,1.0,19.0
ORD_0301,SKU_0027,1,WP_0102,111,3,1.0,19.0
ORD_0302,SKU_0158,1,WP_0059,116,4,1.0,18.0
ORD_0302,SKU_0080,1,WP_0131,116,7,1.0,18.0
ORD_0302,SKU_0021,1,WP_0048,116,1,1.0,18.0
ORD_0303,SKU_0007,1,WP_0078,87,4,1.0,23.0
ORD_0303,SKU_0039,1,WP_0150,87,9,1.0,23.0
ORD_0304,SKU_0079,1,WP_0014,95,4,2.0,25.0
ORD_0305,SKU_0166,1,WP_0073,116,3,1.0,18.0
ORD_0305,SKU_0219,1,WP_0100,116,6,1.0,18.0
ORD_0306,SKU_0036,1,WP_0147,74,11,1.0,13.0
ORD_0306,SKU_0296,1,WP_0162,74,9,1.0,13.0
ORD_0306,SKU_0150,1,WP_0137,74,5,1.0,13.0
ORD_0306,SKU_0042,1,WP_0160,74,14,1.0,13.0
ORD_0307,SKU_0185,1,WP_0047,1,11,1.0,12.0
ORD_0307,SKU_0318,1,WP_0023,1,1,1.0,12.0
ORD_0307,SKU_0279,1,WP_0062,1,14,1.0,12.0
ORD_0308,SKU_0286,1,WP_0136,56,4,1.0,21.0
ORD_0308,SKU_0227,1,WP_0033,56,8,1.0,21.0
ORD_0309,SKU_0247,1,WP_0064,100,10,4.0,10.0
ORD_0309,SKU_0257,1,WP_0045,100,15,4.0,10.0
ORD_0309,SKU_0106,1,WP_0038,100,3,4.0,10.0
ORD_0310,SKU_0168,1,WP_0136,14,6,2.0,22.0
ORD_0310,SKU_0259,1,WP_0165,14,8,2.0,22.0
ORD_0311,SKU_0090,1,WP_0031,56,9,1.0,21.0
ORD_0311,SKU_0184,1,WP_0063,56,6,1.0,21.0
ORD_0311,SKU_0002,1,WP_0069,56,3,1.0,21.0
ORD_0311,SKU_0084,1,WP_0049,56,7,1.0,21.0
ORD_0312,SKU_0042,1,WP_0160,68,1,4.0,3.0
ORD_0313,SKU_0146,1,WP_0141,83,9,1.0,10.0
ORD_0313,SKU_0075,1,WP_0097,83,13,1.0,10.0
ORD_0313,SKU_0178,1,WP_0058,83,5,1.0,10.0
ORD_0313,SKU_0209,1,WP_0100,83,7,1.0,10.0
ORD_0314,SKU_0257,1,WP_0045,6,5,4.0,19.0
ORD_0314,SKU_0202,1,WP_0086,6,4,4.0,19.0
ORD_0315,SKU_0254,1,WP_0007,3,1,1.0,22.0
ORD_0315,SKU_0320,1,WP_0151,3,5,1.0,22.0
ORD_0316,SKU_0327,1,WP_0167,42,14,4.0,2.0
ORD_0316,SKU_0192,1,WP_0041,42,12,4.0,2.0
ORD_0316,SKU_0149,1,WP_0125,42,13,4.0,2.0
ORD_0316,SKU_0014,1,WP_0097,42,11,4.0,2.0
ORD_0316,SKU_0164,1,WP_0152,42,15,4.0,2.0
ORD_0317,SKU_0097,1,WP_0152,23,2,4.0,19.0
ORD_0317,SKU_0011,1,WP_0130,23,1,4.0,19.0
ORD_0318,SKU_0147,1,WP_0068,113,8,1.0,6.0
ORD_0318,SKU_0106,1,WP_0038,113,5,1.0,6.0
ORD_0318,SKU_0013,1,WP_0145,113,13,1.0,6.0
ORD_0318,SKU_0318,1,WP_0023,113,1,1.0,6.0
ORD_0318,SKU_0170,1,WP_0099,113,16,1.0,6.0
ORD_0319,SKU_0196,1,WP_0035,89,13,1.0,14.0
ORD_0319,SKU_0330,1,WP_0009,89,3,1.0,14.0
ORD_0320,SKU_0053,1,WP_0010,117,4,3.0,8.0
ORD_0320,SKU_0142,1,WP_0113,117,8,3.0,8.0
ORD_0320,SKU_0035,1,WP_0085,117,7,3.0,8.0
ORD_0320,SKU_0085,1,WP_0103,117,13,3.0,8.0
ORD_0320,SKU_0003,1,WP_0155,117,10,3.0,8.0
ORD_0321,SKU_0080,1,WP_0131,8,5,3.0,16.0
ORD_0322,SKU_0319,1,WP_0087,13,6,3.0,25.0
ORD_0323,SKU_0088,1,WP_0121,104,14,2.0,3.0
ORD_0323,SKU_0067,1,WP_0010,104,1,2.0,3.0
ORD_0323,SKU_0092,1,WP_0139,104,12,2.0,3.0
ORD_0323,SKU_0295,1,WP_0123,104,13,2.0,3.0
ORD_0323,SKU_0032,1,WP_0045,104,3,2.0,3.0
ORD_0324,SKU_0047,1,WP_0127,8,2,3.0,16.0
ORD_0325,SKU_0333,1,WP_0146,23,4,4.0,19.0
ORD_0326,SKU_0305,1,WP_0050,59,6,4.0,15.0
ORD_0326,SKU_0129,1,WP_0035,59,1,4.0,15.0
ORD_0327,SKU_0330,1,WP_0009,71,4,3.0,18.0
ORD_0327,SKU_0069,1,WP_0098,71,7,3.0,18.0
ORD_0327,SKU_0310,1,WP_0036,71,3,3.0,18.0
ORD_0327,SKU_0153,1,WP_0163,71,8,3.0,18.0
ORD_0328,SKU_0221,1,WP_0101,27,4,4.0,1.0
ORD_0329,SKU_0264,1,WP_0149,34,10,4.0,6.0
ORD_0329,SKU_0052,1,WP_0162,34,9,4.0,6.0
ORD_0329,SKU_0331,1,WP_0148,34,11,4.0,6.0
ORD_0329,SKU_0017,1,WP_0089,34,8,4.0,6.0
ORD_0330,SKU_0242,1,WP_0109,111,9,1.0,19.0
ORD_0330,SKU_0070,1,WP_0164,111,4,1.0,19.0
ORD_0330,SKU_0002,1,WP_0069,111,7,1.0,19.0
ORD_0331,SKU_0018,1,WP_0077,115,18,2.0,2.0
ORD_0331,SKU_0152,1,WP_0067,115,12,2.0,2.0
ORD_0331,SKU_0139,1,WP_0064,115,16,2.0,2.0
ORD_0331,SKU_0304,1,WP_0106,115,8,2.0,2.0
ORD_0331,SKU_0055,1,WP_0067,115,13,2.0,2.0
ORD_0332,SKU_0118,1,WP_0085,109,2,2.0,19.0
ORD_0332,SKU_0251,1,WP_0117,109,4,2.0,19.0
ORD_0333,SKU_0182,1,WP_0060,70,6,1.0,28.0
ORD_0334,SKU_0074,1,WP_0096,114,12,2.0,11.0
ORD_0334,SKU_0112,1,WP_0147,114,5,2.0,11.0
ORD_0334,SKU_0184,1,WP_0063,114,4,2.0,11.0
ORD_0334,SKU_0126,1,WP_0023,114,1,2.0,11.0
ORD_0334,SKU_0262,1,WP_0070,114,10,2.0,11.0
ORD_0335,SKU_0205,1,WP_0030,10,16,4.0,5.0
ORD_0335,SKU_0155,1,WP_0114,10,15,4.0,5.0
ORD_0335,SKU_0216,1,WP_0019,10,17,4.0,5.0
ORD_0336,SKU_0227,1,WP_0033,18,5,4.0,25.0
ORD_0336,SKU_0195,1,WP_0034,18,3,4.0,25.0
ORD_0337,SKU_0295,1,WP_0123,79,1,2.0,28.0
ORD_0338,SKU_0237,1,WP_0042,46,8,4.0,20.0
ORD_0338,SKU_0059,1,WP_0168,46,6,4.0,20.0
ORD_0338,SKU_0075,1,WP_0097,46,7,4.0,20.0
ORD_0339,SKU_0208,1,WP_0028,105,8,4.0,22.0
ORD_0339,SKU_0183,1,WP_0092,105,5,4.0,22.0
ORD_0340,SKU_0049,1,WP_0135,35,8,4.0,3.0
ORD_0340,SKU_0130,1,WP_0043,35,2,4.0,3.0
ORD_0340,SKU_0150,1,WP_0137,35,10,4.0,3.0
ORD_0341,SKU_0007,1,WP_0078,93,15,2.0,1.0
ORD_0341,SKU_0071,1,WP_0046,93,19,2.0,1.0
ORD_0341,SKU_0246,1,WP_0056,93,4,2.0,1.0
ORD_0341,SKU_0040,1,WP_0040,93,6,2.0,1.0
ORD_0341,SKU_0325,1,WP_0024,93,1,2.0,1.0
ORD_0342,SKU_0125,1,WP_0009,95,1,2.0,25.0
ORD_0343,SKU_0189,1,WP_0092,101,7,2.0,16.0
ORD_0343,SKU_0145,1,WP_0072,101,3,2.0,16.0
ORD_0343,SKU_0297,1,WP_0027,101,13,2.0,16.0
ORD_0344,SKU_0106,1,WP_0038,117,3,3.0,8.0
ORD_0344,SKU_0166,1,WP_0073,117,6,3.0,8.0
ORD_0344,SKU_0328,1,WP_0133,117,14,3.0,8.0
ORD_0344,SKU_0180,1,WP_0047,117,5,3.0,8.0
ORD_0344,SKU_0239,1,WP_0021,117,2,3.0,8.0
ORD_0345,SKU_0042,1,WP_0160,68,2,4.0,3.0
ORD_0346,SKU_0255,1,WP_0011,25,3,1.0,1.0
ORD_0346,SKU_0077,1,WP_0065,25,12,1.0,1.0
ORD_0346,SKU_0139,1,WP_0064,25,8,1.0,1.0
ORD_0346,SKU_0107,1,WP_0037,25,7,1.0,1.0
ORD_0346,SKU_0183,1,WP_0092,25,20,1.0,1.0
ORD_0347,SKU_0116,1,WP_0107,28,4,2.0,27.0
ORD_0347,SKU_0141,1,WP_0105,28,1,2.0,27.0
ORD_0348,SKU_0015,1,WP_0042,38,11,2.0,18.0
ORD_0348,SKU_0226,1,WP_0119,38,6,2.0,18.0
ORD_0348,SKU_0099,1,WP_0075,38,4,2.0,18.0
ORD_0349,SKU_0199,1,WP_0054,108,9,1.0,20.0
ORD_0349,SKU_0162,1,WP_0061,108,4,1.0,20.0
ORD_0350,SKU_0115,1,WP_0074,52,5,3.0,15.0
ORD_0350,SKU_0029,1,WP_0075,52,8,3.0,15.0
ORD_0351,SKU_0021,1,WP_0048,58,6,4.0,18.0
ORD_0351,SKU_0079,1,WP_0014,58,10,4.0,18.0
ORD_0351,SKU_0121,1,WP_0026,58,11,4.0,18.0
ORD_0351,SKU_0230,1,WP_0012,58,12,4.0,18.0
ORD_0352,SKU_0255,1,WP_0011,95,3,2.0,25.0
ORD_0352,SKU_0067,1,WP_0010,95,2,2.0,25.0
ORD_0352,SKU_0044,1,WP_0091,95,6,2.0,25.0
ORD_0352,SKU_0095,1,WP_0007,95,7,2.0,25.0
ORD_0352,SKU_0109,1,WP_0105,95,5,2.0,25.0
ORD_0353,SKU_0036,1,WP_0147,23,5,4.0,19.0
ORD_0354,SKU_0120,1,WP_0002,65,6,2.0,21.0
ORD_0354,SKU_0030,1,WP_0101,65,7,2.0,21.0
ORD_0354,SKU_0179,1,WP_0128,65,10,2.0,21.0
ORD_0355,SKU_0066,1,WP_0003,50,4,4.0,1.0
ORD_0355,SKU_0128,1,WP_0111,50,15,4.0,1.0
ORD_0355,SKU_0023,1,WP_0129,50,8,4.0,1.0
ORD_0355,SKU_0088,1,WP_0121,50,12,4.0,1.0
ORD_0355,SKU_0242,1,WP_0109,50,16,4.0,1.0
ORD_0356,SKU_0222,1,WP_0046,15,4,4.0,11.0
ORD_0356,SKU_0067,1,WP_0010,15,9,4.0,11.0
ORD_0357,SKU_0156,1,WP_0006,95,8,2.0,25.0
ORD_0358,SKU_0020,1,WP_0066,116,9,1.0,18.0
ORD_0358,SKU_0062,1,WP_0078,116,8,1.0,18.0
ORD_0358,SKU_0139,1,WP_0064,116,10,1.0,18.0
ORD_0359,SKU_0334,1,WP_0033,59,2,4.0,15.0
ORD_0359,SKU_0174,1,WP_0052,59,8,4.0,15.0
ORD_0359,SKU_0186,1,WP_0041,59,11,4.0,15.0
ORD_0359,SKU_0299,1,WP_0053,59,9,4.0,15.0
ORD_0360,SKU_0080,1,WP_0131,35,5,4.0,3.0
ORD_0360,SKU_0207,1,WP_0117,35,4,4.0,3.0
ORD_0360,SKU_0011,1,WP_0130,35,3,4.0,3.0
ORD_0360,SKU_0152,1,WP_0067,35,14,4.0,3.0
ORD_0361,SKU_0331,1,WP_0148,24,5,3.0,23.0
ORD_0362,SKU_0143,1,WP_0038,59,7,4.0,15.0
ORD_0362,SKU_0199,1,WP_0054,59,13,4.0,15.0
ORD_0362,SKU_0312,1,WP_0053,59,10,4.0,15.0
ORD_0363,SKU_0037,1,WP_0013,96,1,4.0,6.0
ORD_0364,SKU_0282,1,WP_0148,118,9,1.0,2.0
ORD_0364,SKU_0090,1,WP_0031,118,4,1.0,2.0
ORD_0364,SKU_0115,1,WP_0074,118,2,1.0,2.0
ORD_0364,SKU_0137,1,WP_0110,118,12,1.0,2.0
ORD_0364,SKU_0201,1,WP_0161,118,7,1.0,2.0
ORD_0365,SKU_0261,1,WP_0014,96,2,4.0,6.0
ORD_0366,SKU_0293,1,WP_0106,28,3,2.0,27.0
ORD_0367,SKU_0310,1,WP_0036,18,2,4.0,25.0
ORD_0368,SKU_0223,1,WP_0062,71,12,3.0,18.0
ORD_0369,SKU_0066,1,WP_0003,15,2,4.0,11.0
ORD_0369,SKU_0180,1,WP_0047,15,6,4.0,11.0
ORD_0370,SKU_0277,1,WP_0081,52,13,3.0,15.0
ORD_0371,SKU_0310,1,WP_0036,57,12,1.0,8.0
ORD_0371,SKU_0008,1,WP_0116,57,15,1.0,8.0
ORD_0371,SKU_0335,1,WP_0129,57,16,1.0,8.0
ORD_0372,SKU_0197,1,WP_0118,79,5,2.0,28.0
ORD_0372,SKU_0060,1,WP_0115,79,4,2.0,28.0
ORD_0373,SKU_0032,1,WP_0045,41,2,3.0,26.0
ORD_0374,SKU_0264,1,WP_0149,88,9,3.0,21.0
ORD_0374,SKU_0238,1,WP_0071,88,5,3.0,21.0
ORD_0375,SKU_0317,1,WP_0005,61,8,4.0,17.0
ORD_0375,SKU_0123,1,WP_0003,61,5,4.0,17.0
ORD_0375,SKU_0303,1,WP_0132,61,11,4.0,17.0
ORD_0375,SKU_0239,1,WP_0021,61,1,4.0,17.0
ORD_0376,SKU_0288,1,WP_0093,112,9,3.0,3.0
ORD_0376,SKU_0100,1,WP_0018,112,11,3.0,3.0
ORD_0376,SKU_0062,1,WP_0078,112,10,3.0,3.0
ORD_0376,SKU_0255,1,WP_0011,112,4,3.0,3.0
ORD_0376,SKU_0229,1,WP_0108,112,7,3.0,3.0
ORD_0377,SKU_0220,1,WP_0024,105,2,4.0,22.0
ORD_0377,SKU_0292,1,WP_0088,105,4,4.0,22.0
ORD_0378,SKU_0143,1,WP_0038,18,1,4.0,25.0
ORD_0379,SKU_0127,1,WP_0027,106,9,1.0,16.0
ORD_0379,SKU_0202,1,WP_0086,106,3,1.0,16.0
ORD_0380,SKU_0204,1,WP_0037,119,1,1.0,9.0
ORD_0380,SKU_0141,1,WP_0105,119,5,1.0,9.0
ORD_0381,SKU_0117,1,WP_0008,61,12,4.0,17.0
ORD_0381,SKU_0131,1,WP_0021,61,2,4.0,17.0
ORD_0382,SKU_0190,1,WP_0113,117,9,3.0,8.0
ORD_0382,SKU_0319,1,WP_0087,117,11,3.0,8.0
ORD_0382,SKU_0156,1,WP_0006,117,1,3.0,8.0
ORD_0382,SKU_0027,1,WP_0102,117,12,3.0,8.0
ORD_0383,SKU_0188,1,WP_0141,24,8,3.0,23.0
ORD_0384,SKU_0215,1,WP_0130,119,13,1.0,9.0
ORD_0384,SKU_0116,1,WP_0107,119,2,1.0,9.0
ORD_0384,SKU_0266,1,WP_0090,119,4,1.0,9.0
ORD_0384,SKU_0196,1,WP_0035,119,7,1.0,9.0
ORD_0385,SKU_0163,1,WP_0032,18,6,4.0,25.0
ORD_0385,SKU_0103,1,WP_0031,18,7,4.0,25.0
ORD_0385,SKU_0195,1,WP_0034,18,4,4.0,25.0
ORD_0386,SKU_0254,1,WP_0007,54,2,3.0,4.0
ORD_0386,SKU_0189,1,WP_0092,54,13,3.0,4.0
ORD_0386,SKU_0215,1,WP_0130,54,6,3.0,4.0
ORD_0386,SKU_0269,1,WP_0128,54,5,3.0,4.0
ORD_0386,SKU_0316,1,WP_0089,54,10,3.0,4.0
ORD_0387,SKU_0135,1,WP_0112,106,8,1.0,16.0
ORD_0387,SKU_0067,1,WP_0010,106,12,1.0,16.0
ORD_0388,SKU_0323,1,WP_0076,118,1,1.0,2.0
ORD_0388,SKU_0321,1,WP_0158,118,6,1.0,2.0
ORD_0388,SKU_0170,1,WP_0099,118,5,1.0,2.0
ORD_0388,SKU_0264,1,WP_0149,118,8,1.0,2.0
ORD_0389,SKU_0007,1,WP_0078,38,3,2.0,18.0
ORD_0389,SKU_0206,1,WP_0124,38,8,2.0,18.0
ORD_0389,SKU_0305,1,WP_0050,38,2,2.0,18.0
ORD_0389,SKU_0187,1,WP_0123,38,7,2.0,18.0
ORD_0389,SKU_0256,1,WP_0040,38,12,2.0,18.0
ORD_0390,SKU_0283,1,WP_0116,80,14,4.0,13.0
ORD_0391,SKU_0116,1,WP_0107,83,11,1.0,10.0
ORD_0391,SKU_0313,1,WP_0095,83,15,1.0,10.0
ORD_0391,SKU_0184,1,WP_0063,83,3,1.0,10.0
ORD_0392,SKU_0148,1,WP_0159,49,10,2.0,13.0
ORD_0392,SKU_0040,1,WP_0040,49,13,2.0,13.0
ORD_0392,SKU_0030,1,WP_0101,49,3,2.0,13.0
ORD_0392,SKU_0051,1,WP_0051,49,14,2.0,13.0
ORD_0393,SKU_0247,1,WP_0064,120,11,1.0,7.0
ORD_0393,SKU_0277,1,WP_0081,120,10,1.0,7.0
ORD_0393,SKU_0129,1,WP_0035,120,12,1.0,7.0
ORD_0393,SKU_0066,1,WP_0003,120,13,1.0,7.0
ORD_0393,SKU_0318,1,WP_0023,120,1,1.0,7.0
ORD_0394,SKU_0135,1,WP_0112,107,9,2.0,5.0
ORD_0394,SKU_0326,1,WP_0001,107,2,2.0,5.0
ORD_0394,SKU_0129,1,WP_0035,107,1,2.0,5.0
ORD_0395,SKU_0288,1,WP_0093,43,9,3.0,19.0
ORD_0395,SKU_0242,1,WP_0109,43,11,3.0,19.0
ORD_0396,SKU_0264,1,WP_0149,86,6,1.0,25.0
ORD_0396,SKU_0162,1,WP_0061,86,8,1.0,25.0
ORD_0397,SKU_0247,1,WP_0064,34,13,4.0,6.0
ORD_0397,SKU_0191,1,WP_0001,34,3,4.0,6.0
ORD_0398,SKU_0256,1,WP_0040,47,3,1.0,17.0
ORD_0398,SKU_0104,1,WP_0022,47,1,1.0,17.0
ORD_0398,SKU_0110,1,WP_0088,47,7,1.0,17.0
ORD_0399,SKU_0308,1,WP_0060,54,3,3.0,4.0
ORD_0399,SKU_0229,1,WP_0108,54,15,3.0,4.0
ORD_0399,SKU_0036,1,WP_0147,54,9,3.0,4.0
ORD_0399,SKU_0303,1,WP_0132,54,7,3.0,4.0
ORD_0399,SKU_0181,1,WP_0146,54,8,3.0,4.0
ORD_0400,SKU_0194,1,WP_0153,47,6,1.0,17.0
ORD_0400,SKU_0236,1,WP_0098,47,5,1.0,17.0
ORD_0400,SKU_0256,1,WP_0040,47,4,1.0,17.0
ORD_0400,SKU_0021,1,WP_0048,47,11,1.0,17.0
ORD_0401,SKU_0024,1,WP_0082,53,5,3.0,27.0
ORD_0402,SKU_0301,1,WP_0132,8,7,3.0,16.0
ORD_0402,SKU_0225,1,WP_0015,8,1,3.0,16.0
ORD_0402,SKU_0040,1,WP_0040,8,8,3.0,16.0
ORD_0402,SKU_0081,1,WP_0131,8,6,3.0,16.0
ORD_0402,SKU_0004,1,WP_0127,8,3,3.0,16.0
ORD_0403,SKU_0044,1,WP_0091,107,13,2.0,5.0
ORD_0403,SKU_0085,1,WP_0103,107,16,2.0,5.0
ORD_0403,SKU_0099,1,WP_0075,107,5,2.0,5.0
ORD_0403,SKU_0208,1,WP_0028,107,8,2.0,5.0
ORD_0403,SKU_0266,1,WP_0090,107,14,2.0,5.0
ORD_0404,SKU_0161,1,WP_0044,119,10,1.0,9.0
ORD_0404,SKU_0265,1,WP_0030,119,9,1.0,9.0
ORD_0404,SKU_0314,1,WP_0099,119,11,1.0,9.0
ORD_0404,SKU_0314,1,WP_0099,119,12,1.0,9.0
ORD_0405,SKU_0033,1,WP_0138,9,7,4.0,16.0
ORD_0406,SKU_0054,1,WP_0004,62,3,3.0,10.0
ORD_0406,SKU_0041,1,WP_0017,62,6,3.0,10.0
ORD_0406,SKU_0216,1,WP_0019,62,7,3.0,10.0
ORD_0407,SKU_0138,1,WP_0048,89,12,1.0,14.0
ORD_0407,SKU_0045,1,WP_0008,89,2,1.0,14.0
ORD_0407,SKU_0019,1,WP_0087,89,7,1.0,14.0
ORD_0407,SKU_0268,1,WP_0086,89,8,1.0,14.0
ORD_0407,SKU_0317,1,WP_0005,89,14,1.0,14.0
ORD_0408,SKU_0121,1,WP_0026,48,16,3.0,1.0
ORD_0408,SKU_0043,1,WP_0039,48,11,3.0,1.0
ORD_0409,SKU_0118,1,WP_0085,98,10,4.0,14.0
ORD_0409,SKU_0012,1,WP_0122,98,7,4.0,14.0
ORD_0409,SKU_0129,1,WP_0035,98,4,4.0,14.0
ORD_0409,SKU_0280,1,WP_0016,98,11,4.0,14.0
ORD_0409,SKU_0049,1,WP_0135,98,9,4.0,14.0
ORD_0410,SKU_0061,1,WP_0016,114,2,2.0,11.0
ORD_0410,SKU_0183,1,WP_0092,114,14,2.0,11.0
ORD_0410,SKU_0309,1,WP_0065,114,15,2.0,11.0
ORD_0411,SKU_0066,1,WP_0003,15,3,4.0,11.0
ORD_0411,SKU_0299,1,WP_0053,15,7,4.0,11.0
ORD_0411,SKU_0079,1,WP_0014,15,11,4.0,11.0
ORD_0412,SKU_0054,1,WP_0004,62,4,3.0,10.0
ORD_0412,SKU_0120,1,WP_0002,62,5,3.0,10.0
ORD_0412,SKU_0285,1,WP_0020,62,9,3.0,10.0
ORD_0412,SKU_0253,1,WP_0006,62,1,3.0,10.0
ORD_0412,SKU_0216,1,WP_0019,62,8,3.0,10.0
ORD_0413,SKU_0061,1,WP_0016,32,11,3.0,17.0
ORD_0413,SKU_0113,1,WP_0026,32,1,3.0,17.0
ORD_0414,SKU_0174,1,WP_0052,46,1,4.0,20.0
ORD_0414,SKU_0151,1,WP_0079,46,10,4.0,20.0
ORD_0415,SKU_0307,1,WP_0005,96,3,4.0,6.0
ORD_0416,SKU_0113,1,WP_0026,72,2,3.0,5.0
ORD_0416,SKU_0030,1,WP_0101,72,15,3.0,5.0
