ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ,PICKER_NO,BATCH_NO
ORD_0082,SKU_0258,1,WP_0039,80,8,2.0,5.0
ORD_0229,SKU_0258,1,WP_0039,80,9,2.0,5.0
ORD_0082,SKU_0129,1,WP_0064,80,10,2.0,5.0
ORD_0457,SKU_0218,1,WP_0065,80,11,2.0,5.0
ORD_0229,SKU_0017,1,WP_0067,80,12,2.0,5.0
ORD_0149,SKU_0201,1,WP_0104,80,13,2.0,5.0
ORD_0229,SKU_0262,1,WP_0104,80,14,2.0,5.0
ORD_0082,SKU_0306,1,WP_0107,80,15,2.0,5.0
ORD_0457,SKU_0087,1,WP_0111,80,16,2.0,5.0
ORD_0149,SKU_0241,1,WP_0127,80,17,2.0,5.0
ORD_0105,SKU_0300,1,WP_0002,81,1,3.0,5.0
ORD_0173,SKU_0114,1,WP_0003,81,2,3.0,5.0
ORD_0089,SKU_0053,1,WP_0007,81,3,3.0,5.0
ORD_0085,SKU_0176,1,WP_0011,81,4,3.0,5.0
ORD_0085,SKU_0120,1,WP_0016,81,5,3.0,5.0
ORD_0085,SKU_0253,1,WP_0021,81,6,3.0,5.0
ORD_0105,SKU_0280,1,WP_0021,81,7,3.0,5.0
ORD_0105,SKU_0253,1,WP_0021,81,8,3.0,5.0
ORD_0105,SKU_0253,1,WP_0021,81,9,3.0,5.0
ORD_0105,SKU_0317,1,WP_0041,81,10,3.0,5.0
ORD_0089,SKU_0209,1,WP_0045,81,11,3.0,5.0
ORD_0089,SKU_0222,1,WP_0059,81,12,3.0,5.0
ORD_0173,SKU_0014,1,WP_0069,81,13,3.0,5.0
ORD_0089,SKU_0056,1,WP_0087,81,14,3.0,5.0
ORD_0089,SKU_0269,1,WP_0087,81,15,3.0,5.0
ORD_0173,SKU_0038,1,WP_0092,81,16,3.0,5.0
ORD_0085,SKU_0159,1,WP_0159,81,17,3.0,5.0
ORD_0469,SKU_0280,1,WP_0021,82,1,2.0,4.0
ORD_0090,SKU_0219,1,WP_0022,82,2,2.0,4.0
ORD_0090,SKU_0307,1,WP_0022,82,3,2.0,4.0
ORD_0091,SKU_0156,1,WP_0023,82,4,2.0,4.0
ORD_0214,SKU_0279,1,WP_0025,82,5,2.0,4.0
ORD_0091,SKU_0272,1,WP_0026,82,6,2.0,4.0
ORD_0214,SKU_0007,1,WP_0034,82,7,2.0,4.0
ORD_0469,SKU_0098,1,WP_0036,82,8,2.0,4.0
ORD_0090,SKU_0317,1,WP_0041,82,9,2.0,4.0
ORD_0469,SKU_0268,1,WP_0041,82,10,2.0,4.0
ORD_0090,SKU_0077,1,WP_0042,82,11,2.0,4.0
ORD_0214,SKU_0107,1,WP_0042,82,12,2.0,4.0
ORD_0090,SKU_0126,1,WP_0076,82,13,2.0,4.0
ORD_0091,SKU_0275,1,WP_0088,82,14,2.0,4.0
ORD_0091,SKU_0333,1,WP_0088,82,15,2.0,4.0
ORD_0214,SKU_0306,1,WP_0107,82,16,2.0,4.0
ORD_0214,SKU_0099,1,WP_0120,82,17,2.0,4.0
ORD_0091,SKU_0013,1,WP_0145,82,18,2.0,4.0
ORD_0192,SKU_0035,1,WP_0002,83,1,2.0,12.0
ORD_0094,SKU_0195,1,WP_0009,83,2,2.0,12.0
ORD_0094,SKU_0180,1,WP_0009,83,3,2.0,12.0
ORD_0192,SKU_0085,1,WP_0011,83,4,2.0,12.0
ORD_0094,SKU_0021,1,WP_0017,83,5,2.0,12.0
ORD_0362,SKU_0143,1,WP_0018,83,6,2.0,12.0
ORD_0452,SKU_0307,1,WP_0022,83,7,2.0,12.0
ORD_0192,SKU_0324,1,WP_0028,83,8,2.0,12.0
ORD_0192,SKU_0257,1,WP_0075,83,9,2.0,12.0
ORD_0362,SKU_0199,1,WP_0091,83,10,2.0,12.0
ORD_0452,SKU_0206,1,WP_0096,83,11,2.0,12.0
ORD_0094,SKU_0185,1,WP_0134,83,12,2.0,12.0
ORD_0192,SKU_0210,1,WP_0134,83,13,2.0,12.0
ORD_0362,SKU_0312,1,WP_0150,83,14,2.0,12.0
ORD_0097,SKU_0081,1,WP_0029,84,1,4.0,7.0
ORD_0100,SKU_0067,1,WP_0037,84,2,4.0,7.0
ORD_0194,SKU_0044,1,WP_0037,84,3,4.0,7.0
ORD_0096,SKU_0112,1,WP_0076,84,4,4.0,7.0
ORD_0096,SKU_0333,1,WP_0088,84,5,4.0,7.0
ORD_0194,SKU_0102,1,WP_0100,84,6,4.0,7.0
ORD_0096,SKU_0304,1,WP_0102,84,7,4.0,7.0
ORD_0097,SKU_0132,1,WP_0107,84,8,4.0,7.0
ORD_0097,SKU_0306,1,WP_0107,84,9,4.0,7.0
ORD_0100,SKU_0290,1,WP_0109,84,10,4.0,7.0
ORD_0100,SKU_0224,1,WP_0110,84,11,4.0,7.0
ORD_0096,SKU_0122,1,WP_0129,84,12,4.0,7.0
ORD_0097,SKU_0065,1,WP_0152,84,13,4.0,7.0
ORD_0109,SKU_0119,1,WP_0017,85,1,3.0,12.0
ORD_0307,SKU_0279,1,WP_0025,85,2,3.0,12.0
ORD_0416,SKU_0113,1,WP_0026,85,3,3.0,12.0
ORD_0427,SKU_0049,1,WP_0032,85,4,3.0,12.0
ORD_0109,SKU_0098,1,WP_0036,85,5,3.0,12.0
ORD_0307,SKU_0318,1,WP_0040,85,6,3.0,12.0
ORD_0416,SKU_0268,1,WP_0041,85,7,3.0,12.0
ORD_0427,SKU_0154,1,WP_0101,85,8,3.0,12.0
ORD_0427,SKU_0140,1,WP_0129,85,9,3.0,12.0
ORD_0109,SKU_0073,1,WP_0130,85,10,3.0,12.0
ORD_0109,SKU_0188,1,WP_0130,85,11,3.0,12.0
ORD_0307,SKU_0185,1,WP_0134,85,12,3.0,12.0
ORD_0416,SKU_0030,1,WP_0136,85,13,3.0,12.0
ORD_0427,SKU_0168,1,WP_0153,85,14,3.0,12.0
ORD_0136,SKU_0032,1,WP_0019,86,1,3.0,6.0
ORD_0115,SKU_0230,1,WP_0024,86,2,3.0,6.0
ORD_0424,SKU_0230,1,WP_0024,86,3,3.0,6.0
ORD_0112,SKU_0138,1,WP_0038,86,4,3.0,6.0
ORD_0136,SKU_0222,1,WP_0059,86,5,3.0,6.0
ORD_0424,SKU_0297,1,WP_0061,86,6,3.0,6.0
ORD_0115,SKU_0302,1,WP_0074,86,7,3.0,6.0
ORD_0115,SKU_0237,1,WP_0074,86,8,3.0,6.0
ORD_0424,SKU_0015,1,WP_0078,86,9,3.0,6.0
ORD_0136,SKU_0276,1,WP_0081,86,10,3.0,6.0
ORD_0424,SKU_0037,1,WP_0082,86,11,3.0,6.0
ORD_0112,SKU_0036,1,WP_0093,86,12,3.0,6.0
ORD_0115,SKU_0083,1,WP_0096,86,13,3.0,6.0
ORD_0115,SKU_0250,1,WP_0117,86,14,3.0,6.0
ORD_0424,SKU_0263,1,WP_0123,86,15,3.0,6.0
ORD_0112,SKU_0174,1,WP_0132,86,16,3.0,6.0
ORD_0112,SKU_0076,1,WP_0165,86,17,3.0,6.0
ORD_0443,SKU_0114,1,WP_0003,87,1,2.0,8.0
ORD_0171,SKU_0117,1,WP_0008,87,2,2.0,8.0
ORD_0183,SKU_0255,1,WP_0008,87,3,2.0,8.0
ORD_0119,SKU_0203,1,WP_0014,87,4,2.0,8.0
ORD_0443,SKU_0138,1,WP_0038,87,5,2.0,8.0
ORD_0171,SKU_0107,1,WP_0042,87,6,2.0,8.0
ORD_0119,SKU_0045,1,WP_0105,87,7,2.0,8.0
ORD_0171,SKU_0325,1,WP_0105,87,8,2.0,8.0
ORD_0171,SKU_0045,1,WP_0105,87,9,2.0,8.0
ORD_0443,SKU_0132,1,WP_0107,87,10,2.0,8.0
ORD_0183,SKU_0290,1,WP_0109,87,11,2.0,8.0
ORD_0183,SKU_0205,1,WP_0109,87,12,2.0,8.0
ORD_0443,SKU_0181,1,WP_0118,87,13,2.0,8.0
ORD_0119,SKU_0225,1,WP_0121,87,14,2.0,8.0
ORD_0119,SKU_0215,1,WP_0121,87,15,2.0,8.0
ORD_0183,SKU_0240,1,WP_0124,87,16,2.0,8.0
ORD_0120,SKU_0130,1,WP_0032,88,1,4.0,6.0
ORD_0120,SKU_0265,1,WP_0033,88,2,4.0,6.0
ORD_0389,SKU_0007,1,WP_0034,88,3,4.0,6.0
ORD_0141,SKU_0069,1,WP_0043,88,4,4.0,6.0
ORD_0121,SKU_0029,1,WP_0052,88,5,4.0,6.0
ORD_0120,SKU_0136,1,WP_0062,88,6,4.0,6.0
ORD_0389,SKU_0305,1,WP_0064,88,7,4.0,6.0
ORD_0389,SKU_0187,1,WP_0089,88,8,4.0,6.0
ORD_0120,SKU_0115,1,WP_0092,88,9,4.0,6.0
ORD_0389,SKU_0206,1,WP_0096,88,10,4.0,6.0
ORD_0141,SKU_0132,1,WP_0107,88,11,4.0,6.0
ORD_0121,SKU_0290,1,WP_0109,88,12,4.0,6.0
ORD_0121,SKU_0166,1,WP_0119,88,13,4.0,6.0
ORD_0141,SKU_0010,1,WP_0122,88,14,4.0,6.0
ORD_0121,SKU_0078,1,WP_0128,88,15,4.0,6.0
ORD_0389,SKU_0256,1,WP_0133,88,16,4.0,6.0
ORD_0120,SKU_0213,1,WP_0135,88,17,4.0,6.0
ORD_0187,SKU_0053,1,WP_0007,89,1,4.0,18.0
ORD_0225,SKU_0093,1,WP_0020,89,2,4.0,18.0
ORD_0127,SKU_0279,1,WP_0025,89,3,4.0,18.0
ORD_0225,SKU_0279,1,WP_0025,89,4,4.0,18.0
ORD_0125,SKU_0178,1,WP_0060,89,5,4.0,18.0
ORD_0187,SKU_0020,1,WP_0066,89,6,4.0,18.0
ORD_0187,SKU_0051,1,WP_0066,89,7,4.0,18.0
ORD_0187,SKU_0140,1,WP_0129,89,8,4.0,18.0
ORD_0187,SKU_0236,1,WP_0133,89,9,4.0,18.0
ORD_0125,SKU_0194,1,WP_0140,89,10,4.0,18.0
ORD_0127,SKU_0323,1,WP_0158,89,11,4.0,18.0
ORD_0225,SKU_0162,1,WP_0159,89,12,4.0,18.0
ORD_0479,SKU_0176,1,WP_0011,90,1,2.0,1.0
ORD_0130,SKU_0191,1,WP_0012,90,2,2.0,1.0
ORD_0130,SKU_0130,1,WP_0032,90,3,2.0,1.0
ORD_0130,SKU_0298,1,WP_0044,90,4,2.0,1.0
ORD_0479,SKU_0031,1,WP_0056,90,5,2.0,1.0
ORD_0248,SKU_0302,1,WP_0074,90,6,2.0,1.0
ORD_0131,SKU_0015,1,WP_0078,90,7,2.0,1.0
ORD_0479,SKU_0099,1,WP_0120,90,8,2.0,1.0
ORD_0479,SKU_0274,1,WP_0120,90,9,2.0,1.0
ORD_0130,SKU_0225,1,WP_0121,90,10,2.0,1.0
ORD_0248,SKU_0055,1,WP_0143,90,11,2.0,1.0
ORD_0479,SKU_0329,1,WP_0148,90,12,2.0,1.0
ORD_0130,SKU_0065,1,WP_0152,90,13,2.0,1.0
ORD_0131,SKU_0003,1,WP_0157,90,14,2.0,1.0
ORD_0248,SKU_0147,1,WP_0163,90,15,2.0,1.0
ORD_0248,SKU_0135,1,WP_0163,90,16,2.0,1.0
ORD_0132,SKU_0191,1,WP_0012,91,1,4.0,8.0
ORD_0132,SKU_0200,1,WP_0018,91,2,4.0,8.0
ORD_0132,SKU_0032,1,WP_0019,91,3,4.0,8.0
ORD_0134,SKU_0032,1,WP_0019,91,4,4.0,8.0
ORD_0134,SKU_0197,1,WP_0030,91,5,4.0,8.0
ORD_0132,SKU_0189,1,WP_0035,91,6,4.0,8.0
ORD_0220,SKU_0227,1,WP_0039,91,7,4.0,8.0
ORD_0220,SKU_0182,1,WP_0044,91,8,4.0,8.0
ORD_0134,SKU_0016,1,WP_0053,91,9,4.0,8.0
ORD_0311,SKU_0084,1,WP_0068,91,10,4.0,8.0
ORD_0311,SKU_0090,1,WP_0079,91,11,4.0,8.0
ORD_0311,SKU_0184,1,WP_0079,91,12,4.0,8.0
ORD_0134,SKU_0328,1,WP_0085,91,13,4.0,8.0
ORD_0220,SKU_0217,1,WP_0095,91,14,4.0,8.0
ORD_0132,SKU_0133,1,WP_0124,91,15,4.0,8.0
ORD_0311,SKU_0002,1,WP_0161,91,16,4.0,8.0
ORD_0147,SKU_0195,1,WP_0009,92,1,1.0,2.0
ORD_0147,SKU_0119,1,WP_0017,92,2,1.0,2.0
ORD_0402,SKU_0081,1,WP_0029,92,3,1.0,2.0
ORD_0402,SKU_0004,1,WP_0029,92,4,1.0,2.0
ORD_0388,SKU_0170,1,WP_0033,92,5,1.0,2.0
ORD_0147,SKU_0071,1,WP_0034,92,6,1.0,2.0
ORD_0386,SKU_0189,1,WP_0035,92,7,1.0,2.0
ORD_0388,SKU_0264,1,WP_0046,92,8,1.0,2.0
ORD_0402,SKU_0040,1,WP_0049,92,9,1.0,2.0
ORD_0386,SKU_0254,1,WP_0050,92,10,1.0,2.0
ORD_0386,SKU_0316,1,WP_0058,92,11,1.0,2.0
ORD_0147,SKU_0184,1,WP_0079,92,12,1.0,2.0
ORD_0147,SKU_0090,1,WP_0079,92,13,1.0,2.0
ORD_0386,SKU_0269,1,WP_0087,92,14,1.0,2.0
ORD_0388,SKU_0321,1,WP_0098,92,15,1.0,2.0
ORD_0402,SKU_0301,1,WP_0098,92,16,1.0,2.0
ORD_0386,SKU_0215,1,WP_0121,92,17,1.0,2.0
ORD_0402,SKU_0225,1,WP_0121,92,18,1.0,2.0
ORD_0388,SKU_0323,1,WP_0158,92,19,1.0,2.0
ORD_0152,SKU_0117,1,WP_0008,93,1,4.0,5.0
ORD_0185,SKU_0176,1,WP_0011,93,2,4.0,5.0
ORD_0152,SKU_0232,1,WP_0014,93,3,4.0,5.0
ORD_0302,SKU_0021,1,WP_0017,93,4,4.0,5.0
ORD_0150,SKU_0280,1,WP_0021,93,5,4.0,5.0
ORD_0150,SKU_0331,1,WP_0046,93,6,4.0,5.0
ORD_0302,SKU_0158,1,WP_0052,93,7,4.0,5.0
ORD_0152,SKU_0104,1,WP_0059,93,8,4.0,5.0
ORD_0185,SKU_0020,1,WP_0066,93,9,4.0,5.0
ORD_0302,SKU_0080,1,WP_0072,93,10,4.0,5.0
ORD_0150,SKU_0282,1,WP_0078,93,11,4.0,5.0
ORD_0150,SKU_0015,1,WP_0078,93,12,4.0,5.0
ORD_0150,SKU_0275,1,WP_0088,93,13,4.0,5.0
ORD_0152,SKU_0267,1,WP_0101,93,14,4.0,5.0
ORD_0185,SKU_0087,1,WP_0111,93,15,4.0,5.0
ORD_0152,SKU_0239,1,WP_0119,93,16,4.0,5.0
ORD_0185,SKU_0311,1,WP_0151,93,17,4.0,5.0
ORD_0159,SKU_0101,1,WP_0019,94,1,3.0,7.0
ORD_0169,SKU_0307,1,WP_0022,94,2,3.0,7.0
ORD_0169,SKU_0293,1,WP_0063,94,3,3.0,7.0
ORD_0159,SKU_0228,1,WP_0065,94,4,3.0,7.0
ORD_0399,SKU_0229,1,WP_0073,94,5,3.0,7.0
ORD_0153,SKU_0161,1,WP_0080,94,6,3.0,7.0
ORD_0399,SKU_0036,1,WP_0093,94,7,3.0,7.0
ORD_0153,SKU_0062,1,WP_0094,94,8,3.0,7.0
ORD_0159,SKU_0231,1,WP_0113,94,9,3.0,7.0
ORD_0399,SKU_0303,1,WP_0118,94,10,3.0,7.0
ORD_0399,SKU_0181,1,WP_0118,94,11,3.0,7.0
ORD_0153,SKU_0166,1,WP_0119,94,12,3.0,7.0
ORD_0153,SKU_0263,1,WP_0123,94,13,3.0,7.0
ORD_0169,SKU_0240,1,WP_0124,94,14,3.0,7.0
ORD_0169,SKU_0133,1,WP_0124,94,15,3.0,7.0
ORD_0399,SKU_0308,1,WP_0151,94,16,3.0,7.0
ORD_0159,SKU_0159,1,WP_0159,94,17,3.0,7.0
ORD_0160,SKU_0100,1,WP_0020,95,1,3.0,1.0
ORD_0160,SKU_0253,1,WP_0021,95,2,3.0,1.0
ORD_0419,SKU_0280,1,WP_0021,95,3,3.0,1.0
ORD_0167,SKU_0007,1,WP_0034,95,4,3.0,1.0
ORD_0160,SKU_0098,1,WP_0036,95,5,3.0,1.0
ORD_0419,SKU_0227,1,WP_0039,95,6,3.0,1.0
ORD_0174,SKU_0068,1,WP_0047,95,7,3.0,1.0
ORD_0160,SKU_0061,1,WP_0048,95,8,3.0,1.0
ORD_0167,SKU_0254,1,WP_0050,95,9,3.0,1.0
ORD_0167,SKU_0139,1,WP_0050,95,10,3.0,1.0
ORD_0419,SKU_0251,1,WP_0053,95,11,3.0,1.0
ORD_0167,SKU_0293,1,WP_0063,95,12,3.0,1.0
ORD_0167,SKU_0151,1,WP_0077,95,13,3.0,1.0
ORD_0174,SKU_0083,1,WP_0096,95,14,3.0,1.0
ORD_0174,SKU_0128,1,WP_0115,95,15,3.0,1.0
ORD_0174,SKU_0234,1,WP_0144,95,16,3.0,1.0
ORD_0201,SKU_0035,1,WP_0002,96,1,1.0,21.0
ORD_0244,SKU_0288,1,WP_0004,96,2,1.0,21.0
ORD_0291,SKU_0180,1,WP_0009,96,3,1.0,21.0
ORD_0177,SKU_0043,1,WP_0010,96,4,1.0,21.0
ORD_0244,SKU_0116,1,WP_0013,96,5,1.0,21.0
ORD_0244,SKU_0316,1,WP_0058,96,6,1.0,21.0
ORD_0244,SKU_0109,1,WP_0058,96,7,1.0,21.0
ORD_0291,SKU_0260,1,WP_0060,96,8,1.0,21.0
ORD_0177,SKU_0051,1,WP_0066,96,9,1.0,21.0
ORD_0201,SKU_0220,1,WP_0068,96,10,1.0,21.0
ORD_0244,SKU_0325,1,WP_0105,96,11,1.0,21.0
ORD_0178,SKU_0260,1,WP_0060,97,1,1.0,16.0
ORD_0178,SKU_0178,1,WP_0060,97,2,1.0,16.0
ORD_0474,SKU_0260,1,WP_0060,97,3,1.0,16.0
ORD_0179,SKU_0228,1,WP_0065,97,4,1.0,16.0
ORD_0316,SKU_0149,1,WP_0069,97,5,1.0,16.0
ORD_0316,SKU_0014,1,WP_0069,97,6,1.0,16.0
ORD_0179,SKU_0144,1,WP_0099,97,7,1.0,16.0
ORD_0179,SKU_0054,1,WP_0108,97,8,1.0,16.0
ORD_0316,SKU_0192,1,WP_0132,97,9,1.0,16.0
ORD_0474,SKU_0329,1,WP_0148,97,10,1.0,16.0
ORD_0178,SKU_0312,1,WP_0150,97,11,1.0,16.0
ORD_0316,SKU_0164,1,WP_0152,97,12,1.0,16.0
ORD_0316,SKU_0327,1,WP_0154,97,13,1.0,16.0
ORD_0426,SKU_0180,1,WP_0009,98,1,1.0,10.0
ORD_0195,SKU_0156,1,WP_0023,98,2,1.0,10.0
ORD_0195,SKU_0244,1,WP_0047,98,3,1.0,10.0
ORD_0466,SKU_0104,1,WP_0059,98,4,1.0,10.0
ORD_0426,SKU_0260,1,WP_0060,98,5,1.0,10.0
ORD_0426,SKU_0136,1,WP_0062,98,6,1.0,10.0
ORD_0270,SKU_0228,1,WP_0065,98,7,1.0,10.0
ORD_0195,SKU_0206,1,WP_0096,98,8,1.0,10.0
ORD_0195,SKU_0083,1,WP_0096,98,9,1.0,10.0
ORD_0426,SKU_0001,1,WP_0099,98,10,1.0,10.0
ORD_0466,SKU_0154,1,WP_0101,98,11,1.0,10.0
ORD_0270,SKU_0325,1,WP_0105,98,12,1.0,10.0
ORD_0426,SKU_0172,1,WP_0106,98,13,1.0,10.0
ORD_0195,SKU_0239,1,WP_0119,98,14,1.0,10.0
ORD_0466,SKU_0248,1,WP_0142,98,15,1.0,10.0
ORD_0317,SKU_0011,1,WP_0015,99,1,4.0,15.0
ORD_0200,SKU_0021,1,WP_0017,99,2,4.0,15.0
ORD_0442,SKU_0101,1,WP_0019,99,3,4.0,15.0
ORD_0305,SKU_0219,1,WP_0022,99,4,4.0,15.0
ORD_0442,SKU_0061,1,WP_0048,99,5,4.0,15.0
ORD_0442,SKU_0310,1,WP_0063,99,6,4.0,15.0
ORD_0442,SKU_0296,1,WP_0093,99,7,4.0,15.0
ORD_0200,SKU_0201,1,WP_0104,99,8,4.0,15.0
ORD_0317,SKU_0097,1,WP_0114,99,9,4.0,15.0
ORD_0200,SKU_0214,1,WP_0115,99,10,4.0,15.0
ORD_0305,SKU_0166,1,WP_0119,99,11,4.0,15.0
ORD_0442,SKU_0274,1,WP_0120,99,12,4.0,15.0
ORD_0200,SKU_0070,1,WP_0161,99,13,4.0,15.0
ORD_0202,SKU_0145,1,WP_0003,100,1,4.0,10.0
ORD_0203,SKU_0048,1,WP_0006,100,2,4.0,10.0
ORD_0281,SKU_0191,1,WP_0012,100,3,4.0,10.0
ORD_0281,SKU_0247,1,WP_0012,100,4,4.0,10.0
ORD_0203,SKU_0232,1,WP_0014,100,5,4.0,10.0
ORD_0281,SKU_0326,1,WP_0015,100,6,4.0,10.0
ORD_0375,SKU_0123,1,WP_0023,100,7,4.0,10.0
ORD_0203,SKU_0089,1,WP_0027,100,8,4.0,10.0
ORD_0375,SKU_0317,1,WP_0041,100,9,4.0,10.0
ORD_0203,SKU_0027,1,WP_0054,100,10,4.0,10.0
ORD_0281,SKU_0102,1,WP_0100,100,11,4.0,10.0
ORD_0281,SKU_0175,1,WP_0106,100,12,4.0,10.0
ORD_0202,SKU_0216,1,WP_0108,100,13,4.0,10.0
ORD_0375,SKU_0303,1,WP_0118,100,14,4.0,10.0
ORD_0375,SKU_0239,1,WP_0119,100,15,4.0,10.0
ORD_0343,SKU_0145,1,WP_0003,101,1,3.0,13.0
ORD_0393,SKU_0066,1,WP_0006,101,2,3.0,13.0
ORD_0411,SKU_0066,1,WP_0006,101,3,3.0,13.0
ORD_0206,SKU_0195,1,WP_0009,101,4,3.0,13.0
ORD_0393,SKU_0247,1,WP_0012,101,5,3.0,13.0
ORD_0411,SKU_0079,1,WP_0028,101,6,3.0,13.0
ORD_0343,SKU_0189,1,WP_0035,101,7,3.0,13.0
ORD_0206,SKU_0138,1,WP_0038,101,8,3.0,13.0
ORD_0393,SKU_0318,1,WP_0040,101,9,3.0,13.0
ORD_0411,SKU_0299,1,WP_0051,101,10,3.0,13.0
ORD_0343,SKU_0297,1,WP_0061,101,11,3.0,13.0
ORD_0393,SKU_0277,1,WP_0061,101,12,3.0,13.0
ORD_0393,SKU_0129,1,WP_0064,101,13,3.0,13.0
ORD_0206,SKU_0051,1,WP_0066,101,14,3.0,13.0
ORD_0461,SKU_0313,1,WP_0004,102,1,3.0,3.0
ORD_0464,SKU_0117,1,WP_0008,102,2,3.0,3.0
ORD_0446,SKU_0180,1,WP_0009,102,3,3.0,3.0
ORD_0209,SKU_0113,1,WP_0026,102,4,3.0,3.0
ORD_0464,SKU_0204,1,WP_0031,102,5,3.0,3.0
ORD_0461,SKU_0098,1,WP_0036,102,6,3.0,3.0
ORD_0461,SKU_0074,1,WP_0036,102,7,3.0,3.0
ORD_0446,SKU_0044,1,WP_0037,102,8,3.0,3.0
ORD_0209,SKU_0318,1,WP_0040,102,9,3.0,3.0
ORD_0446,SKU_0316,1,WP_0058,102,10,3.0,3.0
ORD_0209,SKU_0218,1,WP_0065,102,11,3.0,3.0
ORD_0464,SKU_0051,1,WP_0066,102,12,3.0,3.0
ORD_0461,SKU_0286,1,WP_0067,102,13,3.0,3.0
ORD_0461,SKU_0017,1,WP_0067,102,14,3.0,3.0
ORD_0464,SKU_0271,1,WP_0073,102,15,3.0,3.0
ORD_0209,SKU_0237,1,WP_0074,102,16,3.0,3.0
ORD_0446,SKU_0214,1,WP_0115,102,17,3.0,3.0
ORD_0464,SKU_0072,1,WP_0125,102,18,3.0,3.0
ORD_0451,SKU_0307,1,WP_0022,103,1,2.0,9.0
ORD_0456,SKU_0156,1,WP_0023,103,2,2.0,9.0
ORD_0451,SKU_0049,1,WP_0032,103,3,2.0,9.0
ORD_0456,SKU_0226,1,WP_0038,103,4,2.0,9.0
ORD_0313,SKU_0075,1,WP_0043,103,5,2.0,9.0
ORD_0313,SKU_0209,1,WP_0045,103,6,2.0,9.0
ORD_0210,SKU_0246,1,WP_0049,103,7,2.0,9.0
ORD_0313,SKU_0178,1,WP_0060,103,8,2.0,9.0
ORD_0210,SKU_0020,1,WP_0066,103,9,2.0,9.0
ORD_0451,SKU_0286,1,WP_0067,103,10,2.0,9.0
ORD_0456,SKU_0111,1,WP_0070,103,11,2.0,9.0
ORD_0456,SKU_0110,1,WP_0081,103,12,2.0,9.0
ORD_0451,SKU_0267,1,WP_0101,103,13,2.0,9.0
ORD_0456,SKU_0050,1,WP_0103,103,14,2.0,9.0
ORD_0313,SKU_0146,1,WP_0125,103,15,2.0,9.0
ORD_0210,SKU_0308,1,WP_0151,103,16,2.0,9.0
ORD_0447,SKU_0068,1,WP_0047,104,1,2.0,24.0
ORD_0211,SKU_0139,1,WP_0050,104,2,2.0,24.0
ORD_0358,SKU_0139,1,WP_0050,104,3,2.0,24.0
ORD_0431,SKU_0155,1,WP_0055,104,4,2.0,24.0
ORD_0447,SKU_0289,1,WP_0057,104,5,2.0,24.0
ORD_0358,SKU_0020,1,WP_0066,104,6,2.0,24.0
ORD_0431,SKU_0014,1,WP_0069,104,7,2.0,24.0
ORD_0358,SKU_0062,1,WP_0094,104,8,2.0,24.0
ORD_0211,SKU_0185,1,WP_0134,104,9,2.0,24.0
ORD_0359,SKU_0334,1,WP_0051,105,1,1.0,24.0
ORD_0359,SKU_0299,1,WP_0051,105,2,1.0,24.0
ORD_0301,SKU_0027,1,WP_0054,105,3,1.0,24.0
ORD_0423,SKU_0112,1,WP_0076,105,4,1.0,24.0
ORD_0221,SKU_0151,1,WP_0077,105,5,1.0,24.0
ORD_0221,SKU_0322,1,WP_0085,105,6,1.0,24.0
ORD_0423,SKU_0096,1,WP_0086,105,7,1.0,24.0
ORD_0359,SKU_0186,1,WP_0131,105,8,1.0,24.0
ORD_0359,SKU_0174,1,WP_0132,105,9,1.0,24.0
ORD_0301,SKU_0210,1,WP_0134,105,10,1.0,24.0
ORD_0231,SKU_0300,1,WP_0002,106,1,4.0,19.0
ORD_0235,SKU_0313,1,WP_0004,106,2,4.0,19.0
ORD_0235,SKU_0288,1,WP_0004,106,3,4.0,19.0
ORD_0232,SKU_0151,1,WP_0077,106,4,4.0,19.0
ORD_0414,SKU_0151,1,WP_0077,106,5,4.0,19.0
ORD_0231,SKU_0184,1,WP_0079,106,6,4.0,19.0
ORD_0231,SKU_0187,1,WP_0089,106,7,4.0,19.0
ORD_0235,SKU_0252,1,WP_0094,106,8,4.0,19.0
ORD_0232,SKU_0241,1,WP_0127,106,9,4.0,19.0
ORD_0414,SKU_0174,1,WP_0132,106,10,4.0,19.0
ORD_0232,SKU_0198,1,WP_0140,106,11,4.0,19.0
ORD_0231,SKU_0157,1,WP_0146,106,12,4.0,19.0
ORD_0266,SKU_0243,1,WP_0001,107,1,2.0,7.0
ORD_0238,SKU_0035,1,WP_0002,107,2,2.0,7.0
ORD_0238,SKU_0300,1,WP_0002,107,3,2.0,7.0
ORD_0266,SKU_0313,1,WP_0004,107,4,2.0,7.0
ORD_0417,SKU_0313,1,WP_0004,107,5,2.0,7.0
ORD_0417,SKU_0127,1,WP_0005,107,6,2.0,7.0
ORD_0384,SKU_0116,1,WP_0013,107,7,2.0,7.0
ORD_0384,SKU_0266,1,WP_0013,107,8,2.0,7.0
ORD_0238,SKU_0004,1,WP_0029,107,9,2.0,7.0
ORD_0417,SKU_0258,1,WP_0039,107,10,2.0,7.0
ORD_0417,SKU_0094,1,WP_0090,107,11,2.0,7.0
ORD_0266,SKU_0150,1,WP_0116,107,12,2.0,7.0
ORD_0384,SKU_0215,1,WP_0121,107,13,2.0,7.0
ORD_0238,SKU_0146,1,WP_0125,107,14,2.0,7.0
ORD_0384,SKU_0196,1,WP_0158,107,15,2.0,7.0
