ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ
ORD_0115,SKU_0230,1,WP_0024,78,2
ORD_0424,SKU_0230,1,WP_0024,78,3
ORD_0136,SKU_0222,1,WP_0059,78,4
ORD_0424,SKU_0297,1,WP_0061,78,5
ORD_0115,SKU_0302,1,WP_0074,78,6
ORD_0115,SKU_0237,1,WP_0074,78,7
ORD_0424,SKU_0015,1,WP_0078,78,8
ORD_0136,SKU_0276,1,WP_0081,78,9
ORD_0424,SKU_0037,1,WP_0082,78,10
ORD_0115,SKU_0083,1,WP_0096,78,11
ORD_0115,SKU_0250,1,WP_0117,78,12
ORD_0424,SKU_0263,1,WP_0123,78,13
ORD_0296,SKU_0071,1,WP_0034,79,1
ORD_0468,SKU_0071,1,WP_0034,79,2
ORD_0468,SKU_0172,1,WP_0106,79,3
ORD_0296,SKU_0332,1,WP_0112,79,4
ORD_0468,SKU_0147,1,WP_0163,79,5
ORD_0292,SKU_0143,1,WP_0018,80,1
ORD_0014,SKU_0274,1,WP_0120,80,2
ORD_0292,SKU_0010,1,WP_0122,80,3
ORD_0292,SKU_0072,1,WP_0125,80,4
ORD_0292,SKU_0192,1,WP_0132,80,5
ORD_0292,SKU_0174,1,WP_0132,80,6
ORD_0014,SKU_0235,1,WP_0138,80,7
ORD_0271,SKU_0262,1,WP_0104,81,1
ORD_0271,SKU_0105,1,WP_0114,81,2
ORD_0271,SKU_0236,1,WP_0133,81,3
ORD_0132,SKU_0191,1,WP_0012,82,1
ORD_0132,SKU_0200,1,WP_0018,82,2
ORD_0132,SKU_0032,1,WP_0019,82,3
ORD_0132,SKU_0189,1,WP_0035,82,4
ORD_0132,SKU_0133,1,WP_0124,82,5
ORD_0473,SKU_0145,1,WP_0003,83,1
ORD_0272,SKU_0085,1,WP_0011,83,2
ORD_0473,SKU_0266,1,WP_0013,83,3
ORD_0272,SKU_0289,1,WP_0057,83,4
ORD_0473,SKU_0229,1,WP_0073,83,5
ORD_0272,SKU_0302,1,WP_0074,83,6
ORD_0272,SKU_0078,1,WP_0128,83,7
ORD_0473,SKU_0019,1,WP_0131,83,8
ORD_0473,SKU_0047,1,WP_0137,83,9
ORD_0147,SKU_0195,1,WP_0009,84,1
ORD_0147,SKU_0119,1,WP_0017,84,2
ORD_0147,SKU_0071,1,WP_0034,84,3
ORD_0147,SKU_0184,1,WP_0079,84,4
ORD_0147,SKU_0090,1,WP_0079,84,5
ORD_0355,SKU_0242,1,WP_0001,85,1
ORD_0355,SKU_0066,1,WP_0006,85,2
ORD_0344,SKU_0180,1,WP_0009,85,3
ORD_0344,SKU_0106,1,WP_0010,85,4
ORD_0408,SKU_0043,1,WP_0010,85,5
ORD_0344,SKU_0328,1,WP_0085,85,6
ORD_0408,SKU_0121,1,WP_0091,85,7
ORD_0355,SKU_0023,1,WP_0097,85,8
ORD_0355,SKU_0088,1,WP_0097,85,9
ORD_0355,SKU_0128,1,WP_0115,85,10
ORD_0344,SKU_0166,1,WP_0119,85,11
ORD_0344,SKU_0239,1,WP_0119,85,12
ORD_0174,SKU_0068,1,WP_0047,86,1
ORD_0174,SKU_0083,1,WP_0096,86,2
ORD_0174,SKU_0128,1,WP_0115,86,3
ORD_0174,SKU_0234,1,WP_0144,86,4
ORD_0073,SKU_0271,1,WP_0073,87,1
ORD_0073,SKU_0099,1,WP_0120,87,2
ORD_0073,SKU_0122,1,WP_0129,87,3
ORD_0080,SKU_0309,1,WP_0048,88,1
ORD_0410,SKU_0061,1,WP_0048,88,2
ORD_0410,SKU_0309,1,WP_0048,88,3
ORD_0080,SKU_0299,1,WP_0051,88,4
ORD_0103,SKU_0009,1,WP_0054,88,5
ORD_0103,SKU_0027,1,WP_0054,88,6
ORD_0103,SKU_0080,1,WP_0072,88,7
ORD_0410,SKU_0183,1,WP_0077,88,8
ORD_0080,SKU_0276,1,WP_0081,88,9
ORD_0382,SKU_0156,1,WP_0023,89,1
ORD_0471,SKU_0089,1,WP_0027,89,2
ORD_0471,SKU_0006,1,WP_0027,89,3
ORD_0471,SKU_0158,1,WP_0052,89,4
ORD_0382,SKU_0027,1,WP_0054,89,5
ORD_0382,SKU_0319,1,WP_0089,89,6
ORD_0471,SKU_0023,1,WP_0097,89,7
ORD_0382,SKU_0190,1,WP_0162,89,8
ORD_0471,SKU_0190,1,WP_0162,89,9
ORD_0019,SKU_0053,1,WP_0007,90,1
ORD_0198,SKU_0053,1,WP_0007,90,2
ORD_0223,SKU_0291,1,WP_0007,90,3
ORD_0455,SKU_0043,1,WP_0010,90,4
ORD_0223,SKU_0085,1,WP_0011,90,5
ORD_0223,SKU_0182,1,WP_0044,90,6
ORD_0223,SKU_0298,1,WP_0044,90,7
ORD_0019,SKU_0315,1,WP_0045,90,8
ORD_0019,SKU_0309,1,WP_0048,90,9
ORD_0455,SKU_0158,1,WP_0052,90,10
ORD_0198,SKU_0155,1,WP_0055,90,11
ORD_0198,SKU_0238,1,WP_0055,90,12
ORD_0198,SKU_0312,1,WP_0150,90,13
ORD_0323,SKU_0032,1,WP_0019,91,1
ORD_0255,SKU_0100,1,WP_0020,91,2
ORD_0409,SKU_0280,1,WP_0021,91,3
ORD_0255,SKU_0141,1,WP_0031,91,4
ORD_0409,SKU_0049,1,WP_0032,91,5
ORD_0323,SKU_0067,1,WP_0037,91,6
ORD_0409,SKU_0129,1,WP_0064,91,7
ORD_0255,SKU_0275,1,WP_0088,91,8
ORD_0409,SKU_0118,1,WP_0090,91,9
ORD_0323,SKU_0088,1,WP_0097,91,10
ORD_0255,SKU_0171,1,WP_0126,91,11
ORD_0323,SKU_0092,1,WP_0128,91,12
ORD_0255,SKU_0192,1,WP_0132,91,13
ORD_0409,SKU_0012,1,WP_0135,91,14
ORD_0323,SKU_0295,1,WP_0145,91,15
ORD_0232,SKU_0151,1,WP_0077,92,1
ORD_0414,SKU_0151,1,WP_0077,92,2
ORD_0232,SKU_0241,1,WP_0127,92,3
ORD_0414,SKU_0174,1,WP_0132,92,4
ORD_0232,SKU_0198,1,WP_0140,92,5
ORD_0187,SKU_0053,1,WP_0007,93,1
ORD_0125,SKU_0178,1,WP_0060,93,2
ORD_0187,SKU_0020,1,WP_0066,93,3
ORD_0187,SKU_0051,1,WP_0066,93,4
ORD_0187,SKU_0140,1,WP_0129,93,5
ORD_0187,SKU_0236,1,WP_0133,93,6
ORD_0125,SKU_0194,1,WP_0140,93,7
ORD_0243,SKU_0091,1,WP_0086,94,1
ORD_0007,SKU_0319,1,WP_0089,94,2
ORD_0349,SKU_0199,1,WP_0091,94,3
ORD_0163,SKU_0273,1,WP_0095,94,4
ORD_0007,SKU_0211,1,WP_0155,94,5
ORD_0163,SKU_0160,1,WP_0157,94,6
ORD_0349,SKU_0162,1,WP_0159,94,7
ORD_0243,SKU_0153,1,WP_0160,94,8
ORD_0241,SKU_0127,1,WP_0005,95,1
ORD_0282,SKU_0131,1,WP_0005,95,2
ORD_0241,SKU_0230,1,WP_0024,95,3
ORD_0282,SKU_0324,1,WP_0028,95,4
ORD_0241,SKU_0246,1,WP_0049,95,5
ORD_0241,SKU_0126,1,WP_0076,95,6
ORD_0282,SKU_0221,1,WP_0082,95,7
ORD_0241,SKU_0261,1,WP_0142,95,8
ORD_0282,SKU_0278,1,WP_0144,95,9
ORD_0282,SKU_0234,1,WP_0144,95,10
ORD_0012,SKU_0007,1,WP_0034,96,1
ORD_0111,SKU_0336,1,WP_0035,96,2
ORD_0111,SKU_0189,1,WP_0035,96,3
ORD_0387,SKU_0067,1,WP_0037,96,4
ORD_0111,SKU_0323,1,WP_0158,96,5
ORD_0387,SKU_0135,1,WP_0163,96,6
ORD_0012,SKU_0076,1,WP_0165,96,7
ORD_0012,SKU_0148,1,WP_0165,96,8
ORD_0448,SKU_0071,1,WP_0034,97,1
ORD_0448,SKU_0165,1,WP_0071,97,2
ORD_0454,SKU_0120,1,WP_0016,98,1
ORD_0436,SKU_0119,1,WP_0017,98,2
ORD_0264,SKU_0143,1,WP_0018,98,3
ORD_0436,SKU_0143,1,WP_0018,98,4
ORD_0041,SKU_0032,1,WP_0019,98,5
ORD_0041,SKU_0101,1,WP_0019,98,6
ORD_0264,SKU_0280,1,WP_0021,98,7
ORD_0454,SKU_0280,1,WP_0021,98,8
ORD_0002,SKU_0156,1,WP_0023,98,9
ORD_0002,SKU_0123,1,WP_0023,98,10
ORD_0436,SKU_0025,1,WP_0025,98,11
ORD_0436,SKU_0040,1,WP_0049,98,12
ORD_0264,SKU_0299,1,WP_0051,98,13
ORD_0454,SKU_0015,1,WP_0078,98,14
ORD_0264,SKU_0186,1,WP_0131,98,15
ORD_0436,SKU_0256,1,WP_0133,98,16
ORD_0041,SKU_0213,1,WP_0135,98,17
ORD_0454,SKU_0213,1,WP_0135,98,18
ORD_0002,SKU_0063,1,WP_0137,98,19
ORD_0002,SKU_0047,1,WP_0137,98,20
ORD_0454,SKU_0076,1,WP_0165,98,21
ORD_0002,SKU_0005,1,WP_0166,98,22
ORD_0302,SKU_0021,1,WP_0017,99,1
ORD_0150,SKU_0280,1,WP_0021,99,2
ORD_0150,SKU_0331,1,WP_0046,99,3
ORD_0302,SKU_0158,1,WP_0052,99,4
ORD_0302,SKU_0080,1,WP_0072,99,5
ORD_0150,SKU_0282,1,WP_0078,99,6
ORD_0150,SKU_0015,1,WP_0078,99,7
ORD_0150,SKU_0275,1,WP_0088,99,8
ORD_0338,SKU_0075,1,WP_0043,100,1
ORD_0079,SKU_0298,1,WP_0044,100,2
ORD_0338,SKU_0237,1,WP_0074,100,3
ORD_0079,SKU_0161,1,WP_0080,100,4
ORD_0079,SKU_0215,1,WP_0121,100,5
ORD_0338,SKU_0059,1,WP_0143,100,6
ORD_0079,SKU_0142,1,WP_0149,100,7
ORD_0052,SKU_0309,1,WP_0048,101,1
ORD_0104,SKU_0115,1,WP_0092,101,2
ORD_0104,SKU_0038,1,WP_0092,101,3
ORD_0052,SKU_0062,1,WP_0094,101,4
ORD_0052,SKU_0252,1,WP_0094,101,5
ORD_0126,SKU_0062,1,WP_0094,101,6
ORD_0052,SKU_0045,1,WP_0105,101,7
ORD_0104,SKU_0325,1,WP_0105,101,8
ORD_0126,SKU_0320,1,WP_0112,101,9
ORD_0052,SKU_0039,1,WP_0123,101,10
ORD_0159,SKU_0101,1,WP_0019,102,1
ORD_0169,SKU_0307,1,WP_0022,102,2
ORD_0169,SKU_0293,1,WP_0063,102,3
ORD_0159,SKU_0228,1,WP_0065,102,4
ORD_0159,SKU_0231,1,WP_0113,102,5
ORD_0169,SKU_0240,1,WP_0124,102,6
ORD_0169,SKU_0133,1,WP_0124,102,7
ORD_0159,SKU_0159,1,WP_0159,102,8
ORD_0225,SKU_0093,1,WP_0020,103,1
ORD_0127,SKU_0279,1,WP_0025,103,2
ORD_0225,SKU_0279,1,WP_0025,103,3
ORD_0127,SKU_0323,1,WP_0158,103,4
ORD_0225,SKU_0162,1,WP_0159,103,5
ORD_0096,SKU_0112,1,WP_0076,104,1
ORD_0096,SKU_0333,1,WP_0088,104,2
ORD_0096,SKU_0304,1,WP_0102,104,3
ORD_0096,SKU_0122,1,WP_0129,104,4
ORD_0201,SKU_0035,1,WP_0002,105,1
ORD_0244,SKU_0288,1,WP_0004,105,2
ORD_0291,SKU_0180,1,WP_0009,105,3
ORD_0177,SKU_0043,1,WP_0010,105,4
ORD_0244,SKU_0116,1,WP_0013,105,5
ORD_0244,SKU_0316,1,WP_0058,105,6
ORD_0244,SKU_0109,1,WP_0058,105,7
ORD_0291,SKU_0260,1,WP_0060,105,8
ORD_0177,SKU_0051,1,WP_0066,105,9
ORD_0201,SKU_0220,1,WP_0068,105,10
ORD_0244,SKU_0325,1,WP_0105,105,11
ORD_0074,SKU_0117,1,WP_0008,106,1
ORD_0158,SKU_0195,1,WP_0009,106,2
ORD_0256,SKU_0043,1,WP_0010,106,3
ORD_0247,SKU_0232,1,WP_0014,106,4
ORD_0247,SKU_0075,1,WP_0043,106,5
ORD_0074,SKU_0254,1,WP_0050,106,6
ORD_0158,SKU_0334,1,WP_0051,106,7
ORD_0247,SKU_0125,1,WP_0057,106,8
ORD_0247,SKU_0289,1,WP_0057,106,9
ORD_0256,SKU_0109,1,WP_0058,106,10
ORD_0158,SKU_0104,1,WP_0059,106,11
ORD_0158,SKU_0222,1,WP_0059,106,12
ORD_0256,SKU_0228,1,WP_0065,106,13
ORD_0256,SKU_0218,1,WP_0065,106,14
ORD_0247,SKU_0020,1,WP_0066,106,15
ORD_0074,SKU_0084,1,WP_0068,106,16
ORD_0074,SKU_0220,1,WP_0068,106,17
ORD_0158,SKU_0257,1,WP_0075,106,18
ORD_0256,SKU_0090,1,WP_0079,106,19
ORD_0112,SKU_0138,1,WP_0038,107,1
ORD_0112,SKU_0036,1,WP_0093,107,2
ORD_0112,SKU_0174,1,WP_0132,107,3
ORD_0112,SKU_0076,1,WP_0165,107,4
ORD_0055,SKU_0255,1,WP_0008,108,1
ORD_0346,SKU_0255,1,WP_0008,108,2
ORD_0168,SKU_0106,1,WP_0010,108,3
ORD_0055,SKU_0170,1,WP_0033,108,4
ORD_0168,SKU_0077,1,WP_0042,108,5
ORD_0346,SKU_0077,1,WP_0042,108,6
ORD_0346,SKU_0107,1,WP_0042,108,7
ORD_0346,SKU_0139,1,WP_0050,108,8
ORD_0346,SKU_0183,1,WP_0077,108,9
ORD_0168,SKU_0161,1,WP_0080,108,10
ORD_0055,SKU_0008,1,WP_0083,108,11
ORD_0168,SKU_0056,1,WP_0087,108,12
ORD_0258,SKU_0117,1,WP_0008,109,1
ORD_0004,SKU_0180,1,WP_0009,109,2
ORD_0258,SKU_0126,1,WP_0076,109,3
ORD_0004,SKU_0037,1,WP_0082,109,4
ORD_0004,SKU_0144,1,WP_0099,109,5
ORD_0258,SKU_0224,1,WP_0110,109,6
ORD_0004,SKU_0097,1,WP_0114,109,7
ORD_0258,SKU_0330,1,WP_0160,109,8
ORD_0278,SKU_0113,1,WP_0026,110,1
ORD_0278,SKU_0107,1,WP_0042,110,2
ORD_0278,SKU_0151,1,WP_0077,110,3
ORD_0278,SKU_0284,1,WP_0103,110,4
ORD_0196,SKU_0141,1,WP_0031,111,1
ORD_0048,SKU_0130,1,WP_0032,111,2
ORD_0196,SKU_0044,1,WP_0037,111,3
ORD_0048,SKU_0233,1,WP_0127,111,4
ORD_0196,SKU_0073,1,WP_0130,111,5
ORD_0196,SKU_0311,1,WP_0151,111,6
ORD_0457,SKU_0114,1,WP_0003,112,1
ORD_0149,SKU_0053,1,WP_0007,112,2
ORD_0082,SKU_0116,1,WP_0013,112,3
ORD_0149,SKU_0081,1,WP_0029,112,4
ORD_0149,SKU_0071,1,WP_0034,112,5
ORD_0457,SKU_0071,1,WP_0034,112,6
ORD_0082,SKU_0189,1,WP_0035,112,7
ORD_0082,SKU_0258,1,WP_0039,112,8
ORD_0229,SKU_0258,1,WP_0039,112,9
ORD_0082,SKU_0129,1,WP_0064,112,10
ORD_0457,SKU_0218,1,WP_0065,112,11
ORD_0229,SKU_0017,1,WP_0067,112,12
ORD_0149,SKU_0201,1,WP_0104,112,13
ORD_0229,SKU_0262,1,WP_0104,112,14
ORD_0082,SKU_0306,1,WP_0107,112,15
ORD_0457,SKU_0087,1,WP_0111,112,16
ORD_0149,SKU_0241,1,WP_0127,112,17
ORD_0469,SKU_0280,1,WP_0021,113,1
ORD_0090,SKU_0219,1,WP_0022,113,2
ORD_0090,SKU_0307,1,WP_0022,113,3
ORD_0214,SKU_0279,1,WP_0025,113,4
ORD_0214,SKU_0007,1,WP_0034,113,5
ORD_0469,SKU_0098,1,WP_0036,113,6
ORD_0090,SKU_0317,1,WP_0041,113,7
ORD_0469,SKU_0268,1,WP_0041,113,8
ORD_0090,SKU_0077,1,WP_0042,113,9
ORD_0214,SKU_0107,1,WP_0042,113,10
ORD_0090,SKU_0126,1,WP_0076,113,11
ORD_0214,SKU_0306,1,WP_0107,113,12
ORD_0214,SKU_0099,1,WP_0120,113,13
ORD_0425,SKU_0114,1,WP_0003,114,1
ORD_0403,SKU_0085,1,WP_0011,114,2
ORD_0425,SKU_0176,1,WP_0011,114,3
ORD_0403,SKU_0266,1,WP_0013,114,4
ORD_0403,SKU_0208,1,WP_0024,114,5
ORD_0425,SKU_0006,1,WP_0027,114,6
ORD_0403,SKU_0044,1,WP_0037,114,7
ORD_0403,SKU_0099,1,WP_0120,114,8
ORD_0425,SKU_0060,1,WP_0122,114,9
ORD_0266,SKU_0243,1,WP_0001,115,1
ORD_0238,SKU_0035,1,WP_0002,115,2
ORD_0238,SKU_0300,1,WP_0002,115,3
ORD_0266,SKU_0313,1,WP_0004,115,4
ORD_0384,SKU_0116,1,WP_0013,115,5
ORD_0384,SKU_0266,1,WP_0013,115,6
ORD_0238,SKU_0004,1,WP_0029,115,7
ORD_0266,SKU_0150,1,WP_0116,115,8
ORD_0384,SKU_0215,1,WP_0121,115,9
ORD_0238,SKU_0146,1,WP_0125,115,10
ORD_0384,SKU_0196,1,WP_0158,115,11
ORD_0238,SKU_0058,1,WP_0162,115,12
ORD_0202,SKU_0145,1,WP_0003,116,1
ORD_0281,SKU_0191,1,WP_0012,116,2
ORD_0281,SKU_0247,1,WP_0012,116,3
ORD_0281,SKU_0326,1,WP_0015,116,4
ORD_0281,SKU_0102,1,WP_0100,116,5
ORD_0281,SKU_0175,1,WP_0106,116,6
ORD_0202,SKU_0216,1,WP_0108,116,7
ORD_0280,SKU_0176,1,WP_0011,117,1
ORD_0280,SKU_0331,1,WP_0046,117,2
ORD_0280,SKU_0296,1,WP_0093,117,3
ORD_0280,SKU_0133,1,WP_0124,117,4
ORD_0098,SKU_0243,1,WP_0001,118,1
ORD_0063,SKU_0288,1,WP_0004,118,2
ORD_0063,SKU_0101,1,WP_0019,118,3
ORD_0098,SKU_0100,1,WP_0020,118,4
ORD_0063,SKU_0217,1,WP_0095,118,5
ORD_0063,SKU_0273,1,WP_0095,118,6
ORD_0098,SKU_0273,1,WP_0095,118,7
ORD_0063,SKU_0073,1,WP_0130,118,8
ORD_0167,SKU_0007,1,WP_0034,119,1
ORD_0167,SKU_0254,1,WP_0050,119,2
ORD_0167,SKU_0139,1,WP_0050,119,3
ORD_0167,SKU_0293,1,WP_0063,119,4
ORD_0167,SKU_0151,1,WP_0077,119,5
